"annotation_id","annotator","created_at","final_label","id","lead_time","reviewer_note","row_id","text","updated_at" 
2135,"1","2026-06-25T21:49:24.402584Z","normal",2135,38.271,"","r3-0384","Có những ngày, cuộc sống dồn dập đến mức ta chỉ muốn buông xuôi tất cả—mệt trong lòng, nặng trong ngực, và chẳng còn chút sức để mỉm cười. Nhưng trong những lúc ấy, nếu ta chịu dừng lại một chút, lắng nghe một bài giảng Phật pháp, có khi chỉ một câu thôi cũng đủ làm dịu đi cơn bão trong tim. Phật không hứa sẽ xóa hết khổ đau, nhưng Ngài chỉ cho ta cách vượt qua bằng sự tỉnh thức và buông xả. Rằng đời là vô thường, khổ là điều không tránh, nhưng tâm an thì khổ cũng hóa nhẹ nhàng. Nghe để nhắc mình: mỏi thì nghỉ, buồn thì thở sâu… rồi sẽ ổn, rồi sẽ qua. 00:00 Chào Mừng Đến Kênh Minh Triết Phật Pháp: Đăng Ký Để Nhận Bài Giảng Ý Nghĩa 00:13 Sức Mạnh Của Sự Dừng Lại: Nghỉ Ngơi Để Lòng An Yên, Không Phải Từ Bỏ 00:48 Vượt Qua Khó Khăn: Giấc Mơ Tan Vỡ Là Cơ Hội Bắt Đầu Lại Tốt Đẹp Hơn 01:33 Buông Bỏ Gánh Nặng Tâm Trí: Chấp Nhận Yếu Đuối, Sống Thật Với Chính Mình 02:36 Thay Đổi Tâm Thái, Chấp Nhận Nhân Duyên Vô Thường: Trí Tuệ Sống An Lạc 03:39 Tâm An Vạn Sự An: Buông Bớt Kỳ Vọng Để Tìm Thấy Vùng Trời Bình Yên 05:02 Dừng Lại Để Lắng Nghe: Khám Phá Hành Trình Nội Tâm Khi Mệt Mỏi 06:36 Neo Đậu Tâm Hồn Giữa Sóng Lớn: Sự Dừng Lại Là Khởi Đầu Mới 08:31 Tâm Như Đứa Trẻ: Đối Xử Với Mệt Mỏi Bằng Lòng Từ Bi Và Hiểu Thương 10:16 Vạn Pháp Do Tâm Sinh: Chuyển Hóa Khổ Đau Khi Cuộc Đời Không Như Ý 13:07 Sống Như Mây Nước: Bài Học Buông Bỏ Từ Thiên Nhiên Để Tâm An 15:30 Hơi Thở Chánh Niệm: Cánh Cửa Về Hiện Tại, Nơi Trú Ẩn Tâm Hồn 21:10 Đối Diện Cơn Mỏi Mệt: Lắng Nghe Tiếng Lòng Để Hiểu Và Chữa Lành 26:30 Buông Bỏ Điều Không Cần Thiết: Dọn Dẹp Tâm Trí Để Nhẹ Lòng Hơn 31:41 Nghệ Thuật Buông Bỏ Trong Phật Pháp: Chấp Là Khổ, Xả Là An 40:00 Vô Thường Và Sự Chấp Nhận: """"Rồi Mọi Thứ Cũng Sẽ Qua"""" - Câu Chuyện Vị Vua 45:10 Bài Học Từ Nghịch Cảnh: Chuyển Hóa Khó Khăn Thành Cơ Hội Trưởng Thành 53:48 Tĩnh Lặng Đích Thực: Không Trốn Chạy Mà Là Quay Về Làm Lành Với Nội Tâm 1:02:20 Sống Trong Hiện Tại: Nền Tảng Của Hạnh Phúc Và An Lạc Theo Lời Phật Dạy 1:10:05 Chịu Đựng Thông Minh: Khi Nào Nên Buông Để Tâm Hồn Được Tự Do?","2026-06-25T21:49:24.402600Z"
2136,"1","2026-06-25T21:49:40.911240Z","normal",2136,14.984,"","r3-0385","Chia tay mối tình 3 năm, rời xa Việt Nam, nước ngoài. Sài Gòn vẫn là thanh xuân của tôi với tất cả những cung bậc cảm xúc, vui buồn hạnh phúc đau khổ tột cùng, những buổi chiều tan ca chạy xe nhìn hoàng hôn phía xa xa trước mặt rồi bật khóc. Bơ vơ. Cảm ơn Sài Gòn, vì tất cả. Cảm ơn vì đã là tuổi trẻ của tôi...","2026-06-25T21:49:40.911260Z"
2137,"1","2026-06-25T21:52:03.250239Z","exclude",2137,1.545,"","r3-0386","Talk about on the nose! I am currently in the midst of a burnout crisis at work. A Management change and etc. have left me essentially back at square one with the understanding about how I work and function. After working through covid-19 and the extended subconscious stress accumulating, this has finally started to break me. I have never been good with changes (ADHD, depression, and Asperger's syndrome make it drastically worse, since my mind literally cannot proceed this very well) and working in retail drains my social stamina and ability to even try to interact with people, leaving me exhausted every day. Even if it wasn't a very physically demanding day, social anxiety, stress, and pressure leave me drained. This is the exact topic that I needed to learn more about at this exact moment! Thank you!","2026-06-25T21:52:03.250257Z"
2138,"1","2026-06-25T21:52:06.168143Z","normal",2138,0.996,"","r3-0387","Nam mo a di đã Phật con cam on Duc Bon su Thich Ca Mau Phật da de lai kho tang kinh Phat de chi day giao huan cho chung sinh duoc am hieu va giac ngo de duoc thanh than trong cuoc song doi thuong nay.","2026-06-25T21:52:06.168167Z"
2139,"1","2026-06-25T21:52:08.183821Z","normal",2139,0.964,"","r3-0388","Mình bằng tuổi bạn luôn. Tối qua mình đã rất burn out xong gắng ngồi học nhưng hôm nay xịu lơ không muốn học gì luôn. Tối ni mình quyết định chill và mai phải nỗ lực tiếp thui. Cảm ơn vid của bạn nhaa","2026-06-25T21:52:08.183840Z"
2140,"1","2026-06-25T21:52:10.858410Z","normal",2140,1.646,"","r3-0389","Chia sẻ thêm dưới góc nhìn của một học viên Thạc sĩ Tâm lý lâm sàng 1. Rối loạn lưỡng cực được đặc trưng bởi người mắc trầm cảm có tiền sử ít nhất 1 pha hưng cảm hoặc hưng cảm nhẹ. Nói chung đây là 1 rối loạn trong thời gian dài vì sự thay đổi cảm xúc không nhanh như video nói. Thường thì cá nhân sẽ đi khám trong giai đoạn trầm cảm vì hưng cảm hoặc hưng cảm nhẹ có thể là một trải nghiệm rất tuyệt vời Hiện đang có dự án BIGNET nghiên cứu về gen của rối loạn lưỡng cực I. Hưng cảm được điều trị chủ yếu bằng trị liệu dược lý + tâm lý 2. Tâm thần phân liệt: Lưu ý 1 chút là người mắc tâm thần phân liệt có triệu chứng hoang tưởng và ảo giác, nhưng người có triệu chứng hoang tưởng, ảo giác chưa chắc đã mắc tâm thần phân liệt. Trầm cảm, lo âu nghiêm trọng cũng có thể dẫn đến hoang tưởng và ảo giác Đối với điều trị phân liệt thì trong giai đoạn khởi phát bệnh chắc chắn phải điều trị bằng thuốc cho các triệu chứng dương tính (hoang tưởng, ảo giác...). Trị liệu tâm lý sẽ được sử dụng cho giai đoạn tái hòa nhập cộng đồng của bệnh nhân (chia sẻ kiến thức cho người thân, hướng dẫn các kĩ năng giao tiếp, ...) 3. Rối loạn cơn hoảng sợ. Tỷ lệ xuất hiện cơn hoảng sợ cả đời của 1 người là 70%, đây là một hiện tượng không quá bất thường. Rối loạn cơn hoảng sợ được gọi là rối loạn vì người kia lo lắng cơn hoảng sợ sẽ tới hoặc lo lắng mình đang có một vấn đề rất nguy hiểm về sức khỏe. Điều trị bằng trị liệu tâm lý khá hiệu quả đối với rối loạn này 4. Rối loạn ăn uống có nhiều loại, mình nói qua về chán ăn tâm thần đi. Một số bệnh nhân chán ăn tâm thần kiểm soát lượng calo nạp vào cơ thể, thậm chí bất cứ thứ gì đưa vào cơ thể nên không chấp nhận uống thuốc, truyền nước, truyền dịch... Về lâu dài thì có thể dẫn đến mất kinh nguyệt, ảnh hưởng tư thế ngồi, hình ảnh cơ thể méo mó (cho rằng chân phải thật gầy mới là đẹp....) 5. OCD: cái tên nói lên bản chất của rối loạn - rối loạn ám ảnh cưỡng chế. Cá nhân có các suy nghĩ ám ảnh về việc một điều gì xấu có thể xảy ra nếu không thực hiện hành vi cưỡng chế. Vậy nên dù KHÓ CHỊU nhưng người OCD vẫn thực hiện các hành vi cưỡng chế để giảm suy nghĩ ám ảnh. Có quan điểm cho rằng OCD là 1 phổ, tức là mỗi người đều có 1 vài đặc điểm của OCD, chỉ là có đến mức rối loạn hay không thôi (đánh giá bằng mức độ ảnh hưởng chức năng cuộc sống) 6. Rối loạn phổ tự kỷ không được gọi là bệnh do không chữa được, chỉ có thể giáo dục can thiệp. Đã gọi là 1 phổ thì có nhiều mức độ khác nhau, với ASD thể nhẹ thì vẫn có thể sống được bình thường nhưng gặp khó khăn trong giao tiếp, một số trường hợp được gọi là hội chứng Asperger (tự kỷ chức năng cao). Thế nhưng càng về cuối phổ thì trẻ càng khó hòa nhập và càng khó tự chăm lo cho bản thân hơn. Có 1 quan điểm khá hay về tự kỷ và ADHD là neurodiversity - đa dạng hệ thần kinh 7. Rối loạn giấc ngủ: bạn có thể tìm hiểu về vệ sinh giấc ngủ nếu muốn tìm hiểu sâu hơn -sleep hygiene (lo âu nhiều cũng khiến mất ngủ hoặc ngủ quá nhiều - né tránh) Tóm lại, nếu bạn đang lo lắng rằng mình có một vấn đề tâm lý nào đấy làm ảnh hưởng đến chức năng cuộc sống (học tập, làm việc, các mối quan hệ...) thì hãy tìm đến các phòng khám, bệnh viện, phòng khám - trị liệu tâm lý để được đánh giá, thăm khám và tư vấn thêm về lộ trình điều trị","2026-06-25T21:52:10.858429Z"
2141,"1","2026-06-25T21:52:15.204499Z","normal",2141,3.242,"","r3-0390","Cũng có một số người trẻ và những anh chị đồng trang lứa tuổi như con và một số người lớn tuổi họ đã tuyệt vọng bất mãn với những thứ khổ đau trong cuộc sống họ đã tự mình tìm đến cái chết để tự kết thúc cuộc sống của mình vì họ không thể tự mình tìm cách để vượt qua những nỗi đau khổ bên trong tâm hồn và thể xác cả quá khứ và hiện tại giữa thời buổi hiện đại công nghệ ngày nay đó thầy ạ a Di Đà Phật thật là đáng thương cho họ hơn đó vì họ không thể tự biết rằng tự mình tìm đến cái chết còn khổ đau hơn gấp trăm lần lúc còn sống đó thầy ạ a Di Đà Phật","2026-06-25T21:52:15.204521Z"
2142,"1","2026-06-25T21:52:22.823275Z","normal",2142,3.242,"","r3-0391","Tiếp chị , chj có thể kể về trầm cảm tin thần và chí tưởng tượng được không ọa năn nỉ óoo☕🗿","2026-06-25T21:52:22.823293Z"
2143,"1","2026-06-25T21:52:45.864607Z","uncertain",2143,19.33,"Không rõ tâm trạng ở đây là gì","r3-0392","Đúng tâm trạng của tôi đang bị mắc phải mà k biết vì sao. Cảm ơn ekip của kênh. Cảm ơn các bạn !","2026-06-25T21:52:45.864624Z"
2144,"1","2026-06-25T21:52:55.851137Z","depression",2144,8.186,"","r3-0393","Anh làm bạn có biết khi ở trường tỏ ra vui vẻ nhưng về nhà lại trầm cảm và sự kiểm soát giọng nói khi khóc là gì không","2026-06-25T21:52:55.851161Z"
2145,"1","2026-06-25T21:52:59.055505Z","normal",2145,1.673,"","r3-0394","toi la nguoi hanh phuc toi la nguoi tran day nang luong toi co rat nhieu nguoi thuong yeu ben canh cam on kim ba da goi nang luong yeu thuong😊","2026-06-25T21:52:59.055529Z"
2146,"1","2026-06-25T21:53:05.076992Z","normal",2146,0.812,"","r3-0395","Dù bạn là ai, đang nỗ lực như thế nào, có thể sẽ không ai hiểu được nỗi đau và sự bất lực của bạn. Hãy cố thêm một chút nữa, một chút nữa thôi rồi mọi thứ sẽ ổn.","2026-06-25T21:53:05.077017Z"
2147,"1","2026-06-25T21:53:13.446651Z","normal",2147,7.292,"","r3-0396","Ngày hôm nay mình vẫn thức khuya, ko để làm gì cả, chỉ vẩn vơ lướt mấy trang mạng, sức khỏe chưa phục hồi hẳn. Từ hôm nay mình sẽ viết lại nhật ký của mình tại podcast này. Cũng ko biết còn có duy trì được ko, hay một ngày nào đó video này bị gỡ hoặc tắt bình luật chẳng hạn. Mình nghĩ cũng ko quan trọng hóa quá chuyện đó làm gì chỉ đơn giản giai điệu trong podcast này làm mình hứng thú, mình đã nghe đi nghe lại pc này rất nhiều lần rồi, nhiều như việc nghe 1 bài hát vậy. Cảm ơn Thị Sun đã đem đến những sản phẩm chất lượng <3","2026-06-25T21:53:13.446668Z"
2148,"1","2026-06-25T21:53:15.723953Z","normal",2148,1.056,"","r3-0397","""Thật vô nghĩa khi nghĩ đời vô vị"", em tận lòng đồng cảm cho những tâm hồn đang bị lung lay niềm tin trong cuộc sống, họ cần tình thương... và em cũng vậy 😊","2026-06-25T21:53:15.723972Z"
2149,"1","2026-06-25T21:53:55.256882Z","uncertain",2149,35.945,"Có thể người viết đang hoặc đã trải qua trầm cảm thực sự nên mới thốt lên nhưng về mặt từ ngữ nó là câu đánh giá chung","r3-0398","Trầm cảm thật sự tệ hơn thế này nhiều.","2026-06-25T21:53:55.256911Z"
2150,"1","2026-06-25T21:54:00.216586Z","depression",2150,1.328,"","r3-0399","Đang tuyệt vọng mà video chẳng nghe đc gì cũng chả giúp đc ai","2026-06-25T21:54:00.216607Z"
2151,"1","2026-06-25T21:54:05.570264Z","normal",2151,4.234,"","r3-0400","Mot chiec video tuyet voi giup cho nhug ai dag o thoi diem lanh nhat trog ty thi se hieu tam trag cua doi phuong...ma kien dinh hon, tu tjn hon...qua tuyet voi..","2026-06-25T21:54:05.570282Z"
2152,"1","2026-06-25T21:55:56.669544Z","normal",2152,7.707,"","r3-0401","Rất hay, tháng nay mình suy nghĩ đủ thứ chuyện, bây giờ đầu óc thanh thản bớt r","2026-06-25T21:55:56.669561Z"
2153,"1","2026-06-25T21:55:58.667391Z","normal",2153,0.908,"","r3-0402","Cũng 4 tháng rồi họ nói họ còn yêu mình nhưng họ không muốn quay lại với mình ,từng chạy theo cầu xin nhưng k si nhê họ vẫn nhìn mình bằng cách lạnh nhạt,đến lúc rời đi thì họ lại tìm đến và nhắn tin nhưng họ lại không ý định ql...h vừa hận vừa thương😢😢","2026-06-25T21:55:58.667409Z"
2154,"1","2026-06-25T21:56:00.708829Z","normal",2154,0.554,"","r3-0403","Cảm ơn thầy, con thật sự tỉnh ngộ, con thực sự biết rằng con cần phải làm gì, con cần yêu con hơn, thương con hơn, con cần xin lỗi bản thân trong suốt những năm tháng qua, Tình cảm âu cũng là việc thương mình là thương người ,","2026-06-25T21:56:00.708849Z"
2155,"1","2026-06-25T21:56:04.815795Z","normal",2155,3.142,"","r3-0404","Hom nay trong long buon ,tam roi nhu to vo minh khg lam chu duoc chinh minh minh cam thay moi nguoi o chung quanh minh deu la nhung nguoi luon lam cho minh kho ( kho dau tu gd , trong cong viec , ban be……) khi nghe duoc bai phap nay,minh cam nhan va hieu duoc…….trong long cam thay nhe nhang hon ❤ cam on kenh Phat Phap Linh Ung","2026-06-25T21:56:04.815816Z"
2156,"1","2026-06-25T21:56:06.599933Z","normal",2156,0.827,"","r3-0405","Hay thật ạ, đôi khi em cố gắng thay đổi bản thân được 1 tgian hay định làm gì đó thì gặp cái trở ngại này, nên cứ cảm thấy thiếu thiếu 1 cái gì đó để tiếp tục. Vid a rất hay và có thể đã giải quyết được vấn đề này trong e. Xin cảm ơn ạ","2026-06-25T21:56:06.599969Z"
2157,"1","2026-06-25T21:56:13.801751Z","normal",2157,1.369,"","r3-0406","Chào các chuyên gia tài năng ....đep giai ..... găp đc ct này là điều may mắn , xin cám ơn .... xin cho ý kiến dùm cám ơn .Mình có 1 đứa cháu gái có cha mẹ đầy đủ cha mẹ cũng cung lo đầy đủ cho ăn học ,hoc năm t 1 đại hoc kiến trúc Sg rât giỏi ,,, cung biêt giải trí tự hoc nhac ca hat .....nhưg tư dưng bỏ hoc ngang và ở miết trong phòng hay gây gổ thậm chí đánh cả chị cua mình, ko làm ko gì chỉ ôm đt ko tiêp xuc vơi ng ngoài, ăn uông bt ..... ko nghe lời cha me ...... đôi khi nhìn mình ánh mắt trừng trừg làm mình nổi da gà ......gđ ko bt nên làm gì , ko biết bị gì xin chuyên gia cho ý kiên giup ,xin cám ơm❤","2026-06-25T21:56:13.801775Z"
