comment_text,weak_label,confidence,depression_score,matched_keywords,need_review
"C Q hát hay quá ạ.. Từ lúc nghe c thì csong e tích cực hơn, k buồn nhiều vì những chuyện ko may xảy đến với mình.. Và tập trung yêu bản thân mình nhiều hơn.. Cảm ơn c nhiều ạ ❤",normal_auto,high,-4,hay quá|cảm ơn,False
"Cảm ơn con trai nhiều lắm, bài tập rất hay,rất hữu ích ❤",normal_auto,high,-4,cảm ơn|rất hay,False
Chương trình rất bổ ích ạ! Xin cảm ơn!,normal_auto,high,-4,cảm ơn|bổ ích,False
Em mệt quá.. tự tử cũng đã tự tự 1 kan62 rồi.. giờ lại cảm thấy mệt mỏi..,depression_auto,high,11,tự tử|mệt mỏi|mệt quá,False
"Lúc nào cũng học học hoài, ko có thời gian để vui chơi, nghỉ ngơi giải trí, mệt...tôi...mệt...lắm...rồi.",normal_auto,high,-4,ủng hộ|giải trí,False
Cuộc sống thật trống rỗng và mệt mỏi :))) mọi thứ áp lực đều đặt lên vài. Có ai có thể chia sẻ được những nỗi mệt mỏi này. Tôi thèm được một cuộc đời cô đơn,depression_auto,high,12,cô đơn|mệt mỏi|áp lực|trống rỗng,False
bài này rất hay và đúng luôn ạ. Cảm ơn Thầy đã chia sẻ.,normal_auto,high,-4,cảm ơn|rất hay,False
"Chúc mừng MYLINA, live quá hay, nhảy quá sung, quá đẹp và quyến rũ, 10 điểm!",normal_auto,high,-4,hay quá|chúc mừng,False
Hay quá nhưng cái kết lại bi ai quá cảm ơn tác giả,normal_auto,high,-4,hay quá|cảm ơn,False
Cảm ơn chuyên gia tâm lý Đình Đoàn đã chia sẻ về tuổi già rất hay tâm lý với hiện thực ❤❤❤❤❤❤,normal_auto,high,-4,cảm ơn|rất hay,False
Rất tuyệt vời Cảm ơn cô lanh rất nhiều ❤,normal_auto,high,-4,cảm ơn|tuyệt vời,False
"hay quá , cảm ơn kênh",normal_auto,high,-4,hay quá|cảm ơn,False
"Nhìn Phương Anh hiền thục , ủy mị ,rất dễ thương ,hát cũng rất hay ! Cô chúc cháu sức khỏe sớm thành công trên con đường âm nhạc cháu nhé !!!!",normal_auto,high,-4,dễ thương|rất hay,False
"hay quá, cảm ơn bạn đã lan tỏa giá trị này",normal_auto,high,-4,hay quá|cảm ơn,False
Thầy làm tiếp phần hai đi ạ. Bài học này thật ý nghĩa. Mong là học qua bài học này con sẽ bớt suy nghĩ tiêu cực trong cs. Giúp cs nhẹ nhàng và có ý nghĩa hơn nhiều ạ. Cảm ơn những bài giảng hữu ích của thầy ạ...,normal_auto,high,-4,cảm ơn|thật ý nghĩa,False
Tuyệt vời. Cảm ơn chị,normal_auto,high,-4,cảm ơn|tuyệt vời,False
Khung giờ Vàng tuyệt vời quá Thầy ạ! Cảm ơn Thầy và Ekip rất nhiều!,normal_auto,high,-4,cảm ơn|tuyệt vời,False
Cảnh rất đẹp hay quá cs ơi thật tuyệt vời ❤❤,normal_auto,high,-4,hay quá|tuyệt vời,False
"Rất cảm ơn anh đã sáng tạo nên những nội dung vô cùng bổ ích ngay cạnh hàng lô lốc content rác ngoài kia ạ. Thời này lướt trên fb hay các phương tiện truyền thông mạng xã hội đầy dẫy những content tiêu cực, vô bổ, rất bất ổn khiến giới trẻ tụi em có tư duy hạn hẹp dần. Mong rằng thời gian tới anh sẽ tiếp tục tạo nên những content hay và giá trị như thế này để phần nào giúp giới trẻ không bị mụ mị bởi những nội dung rác ngoài kia ạ ❤",normal_auto,high,-4,cảm ơn|bổ ích,False
"Cảm ơn chú Thái Phạm rất rất nhiều khi đã làm ra một video thật hay thật ý nghĩa như thế. Cháu đã nghe, đã ngẫm nghĩ và thực sự thức tỉnh ra rất nhiều.Cháu sẽ nghe đi nghe lại mỗi ngày để những lời khuyên ý nghĩa ấy sẽ thấm nhuần vào trong con người cháu. ( Chào tôi của tương lai..... Hôm nay bạn thế nào r??? Đang làm gì và đang là ai .......???? Bạn đã làm được những gì rồi..??) [ Hôm nay 11/9/2020 tôi đã nghe lần đầu tiên]",normal_auto,high,-4,cảm ơn|thật ý nghĩa,False
"cảm ơn team samurice đã cho e một video để e có thể tự nhìn lại chính mình. Có lẽ sẽ còn tuyệt vời hơn nếu e có thời gian tìm đọc cuốn sách ấy, nhưng vẫn còn khoảng 40 ngày nữa cho kì thi THPTQG trước mắt.....",normal_auto,high,-4,cảm ơn|tuyệt vời,False
"Là công dân việt nam cần phải bảo vệ và tuân theo pháp luật.cảm ơn các anh công an đã bảo vệ sự bình yên cho nhân dân.mọi người hay chửi csgt này kia...nhưng là người có văn hoá và hiểu pháp luật thì các a làm vậy là đúng ,ko có các anh thì xã hội này loạn hết.tai nạn giao thông sẽ tăng.là người sống ở nước ngoài nhưng tôi luôn ủng hộ các anh.chúc các anh luôn hoàn thành tốt mọi nhiệm vụ.",normal_auto,high,-4,cảm ơn|ủng hộ,False
Sao sao.... bạn rất tuyệt bài hát bạn hay quá.... có chức kỷ niệm......sân khấu niệm... Cảm ơn...,normal_auto,high,-4,hay quá|cảm ơn,False
Tuyệt vời xin cảm ơn thật là đỉnh điểm..❤,normal_auto,high,-4,cảm ơn|tuyệt vời,False
"Thầy đang tham gia dự án ""Chữa lành bằng tình thương"" với nhà báo Phan Đăng của BTV9 quá hay. Bây giờ tiếp tục với nhà Vietcetera trong dự án ""Bạn thân với bản thân"" cùng với chị Thuỳ Minh. Quá tuyệt vời dành cho những ai muốn hiểu rõ chính mình! Xin dành một sự cám ơn đặc biệt đến mọi người <3",normal_auto,high,-4,cảm ơn|tuyệt vời,False
"Những kinh nghiệm bạn chia sẻ rất hay và chân thành, hôm nay ngày 4/11/2025. Cảm ơn bạn.👍",normal_auto,high,-4,cảm ơn|rất hay,False
Tôi sống tới sáu mươi tuổi rồi boi ra ma quét nhà ra rác đó em gái dễ thương ơi anh đây qua một thời bồ tôi mấy mà con đó là chết sớm mà nay sống tới sáu mươi tuổi rồi còn sống tới bây giờ có sao đâu chúc mừng em ngày mới bình an và hạnh phúc nhé,normal_auto,high,-4,dễ thương|chúc mừng,False
"Cảm ơn chị đã chia sẻ những điều tuyệt vời, thật sự có ý nghĩa với em. Mong những điều tốt nhất sẽ đến với chị.❤",normal_auto,high,-4,cảm ơn|tuyệt vời,False
Hay quá. Cảm ơn kênh đã tóm tắt kiến thức,normal_auto,high,-4,hay quá|cảm ơn,False
Cảm ơn Thầy đã chia sẻ những kiến thức về chủ đề giao tiếp rất hay và bổ ích ạ😍 Em sẽ thực hành những điều Thầy tâm huyết truyền đạt ạ❤️❤️❤️,normal_auto,high,-6,cảm ơn|bổ ích|rất hay,False
"Hạnh ui , em có thể những bài hát của em làm karaoke trên nền nhạc hoà âm này ko ? Vì chị muốn hát theo từng nhịp của e , hoà âm và tiếng hát thật tuyệt vời . Chị rất thích giọng hát da diết , tình cảm , em đã làm chị chạm đến trái tim của chị rồi í . Cám ơn e",normal_auto,high,-4,cảm ơn|tuyệt vời,False
Cau truyện rất hay nghe cảm ₫ộng k ế thúc có hậu người kể cảm ₫ộng cảm ơn các bạn,normal_auto,high,-4,cảm ơn|rất hay,False
Quá tuyệt vời cảm ơn BS👍,normal_auto,high,-4,cảm ơn|tuyệt vời,False
"cám ơn bạn , bài viết rất hay",normal_auto,high,-4,cảm ơn|rất hay,False
"Ekip của bạn quá tuyệt vời. Chuyển hoá từ phật pháp sang đời thực. Rất hay, rất dễ hiểu",normal_auto,high,-4,tuyệt vời|rất hay,False
"MT với tiếng hát nhẹ nhàng mà quyến rủ , diễn tả tuyệt vời duyên dáng . Cảm ơn MT và ban nhạc 🌹",normal_auto,high,-4,cảm ơn|tuyệt vời,False
Đúng lúc e đang cần lấy lại động lực 😁 cảm ơn chị nhiều. Em cũng là người hướng ngoại ấy mà bạn bè toàn đi làm với không hợp để nói chuyện thôi. Huhu 😭 Nhưng dù sao cũng cảm ơn chị nhiều vì cái vlog hay quá 🙃,normal_auto,high,-4,hay quá|cảm ơn,False
"Thật ý nghĩa, cám ơn kênh rất nhiều",normal_auto,high,-4,cảm ơn|thật ý nghĩa,False
"Tư duy của video này tuyệt vời quá, cảm ơn anh Năm rất nhiều ạ",normal_auto,high,-4,cảm ơn|tuyệt vời,False
"Những lúc bão tố, con lại chẳng biết nương tựa vào đâu ngoài Phật pháp, để rồi cảm thấy tâm hồn như được gột rửa, suối từ bi chảy trôi trong trái tim mình, tha thứ, và bao dung hơn với mọi việc. Cảm ơn Đức Phật, cảm ơn các Thầy !",normal_auto,high,-4,cảm ơn|ủng hộ,False
"Bác sĩ chia sẽ rất hay ,lo lắng cũng là 1 bệnh tâm lý ,sức khỏe xuống lắm ,cảm ơn bác sĩ rất nhiều và chúc gia đình cuối tuần thật nhiều sức khỏe mọi sự may mắn",normal_auto,high,-4,cảm ơn|rất hay,False
",Kết quả rất hay, Bài tập này tôi đã tập trên 10 năm và có giấc ngủ rất ngon rất dễ ngủ cảm ơn bạn đã chia sẻ",normal_auto,high,-4,cảm ơn|rất hay,False
video thật dễ thương và đáng yêu,normal_auto,high,-4,dễ thương|đáng yêu,False
Nam mô adidaphat bác chỉ sám hối khi bị bồ bỏ cảm ơn ts đ đ trả lời rất hay rất thực tế là bài học cho những ai đang ảo tưởng trong cuộc đời,normal_auto,high,-4,cảm ơn|rất hay,False
"Hãy quá Mình Thủy ơi, gian dị mà đi vào lòng người từ giống hát đến phòng cách biểu diễn ,yêu Mình Thủy,thật là giống hát mẹ hoặc lòng người,cảm ơn em",normal_auto,high,-4,hay quá|cảm ơn,False
"Mv câu chuyện rất phù hợp a ạ Những bài hát của a thật nhẹ nhàng , cảm xúc và dễ thuộc Em yêu thích nhạc của a Quang Cảm ơn a đã lại ra thêm 1 bài hát thật cảm xúc và tuyệt vời Đúng vs tâm trạng của rất nhiều các bạn yêu nhạc",normal_auto,high,-4,cảm ơn|tuyệt vời,False
"Hay quá. Mê nhạc bolero đã từng thần tượng Tuấn Vủ Chế linh giờ nghe Quang Lập ca thì thấm hơn nhiều. Giọng ca thì mỗi người có cái hay riêng. Nghe mà rơi nước mắt vói QL qua những bài như Nhật thực, gục ngã tình yêu, ly rươu đắng cay .... cám ơn giọng ca để đời.",normal_auto,high,-4,hay quá|cảm ơn,False
"Ba mẹ lo cho mình thoi, lúc còn nhỏ hay đi học đều vậy, lúc cấp 2,rầy la, đánh đòn, áp lực học mỗi lần vậy lại ghét 3 mẹ kinh, có ý nghĩ tự tử trong đầu ms ghê chứ(diễn cảnh thoi chứ nhát lắm kk) , lớn hơn pít nghĩ hơn 3 mẹ kím tiền vì các con. Pít đi kiếm tiền ròi hen, xa là nhớ, tối ngày facetime, mún bay về thăm 3 mẹ, tiền kím đc mún cho 3 mẹ zui và tự hào. hehe. Vậy nên cứ lạc wan lên thoi",depression_auto,high,8,tự tử|áp lực,False
Tác giả viết bài buồn nghe có ý người bi thất tình nghe hay quá em hát đúng tâm trạng của bài hát ở nhà lúc nào cũng thích hát bài tu của chi xuất sắc Trên cả tuyệt vời chi phương liên cũng nghe các bài hát của em 👏👏👏👏🙌🙌,normal_auto,high,-4,hay quá|tuyệt vời,False
Hóng video của chị Sun vào thứ 7 hàng tuần như chờ một bộ phim hay đang còn dở dang 😊😘😍🥰 . Cảm ơn chị thật nhiều vì những video tràn đầy năng lượng tích cực như vậy. Mãi yêu và ủng hộ c❤️😘😊,normal_auto,high,-4,cảm ơn|ủng hộ,False
Tuyệt vời! Cám ơn Ngoc Mai & Trung Tâm Thuý Nga 🎉,normal_auto,high,-4,cảm ơn|tuyệt vời,False
"Rat hay, cam on Quynh da giup minh tim lai ban than minh ❤",normal_auto,high,-4,cảm ơn|rất hay,False
❤ chị mèo Simi ơi chị dễ thương quá chị Sammy ơi chị Thu em thu giá trị đáng yêu của hai chị thật là xinh anh cũng đẹp trai lắm,normal_auto,high,-4,dễ thương|đáng yêu,False
"❤❤❤❤❤ Biết ơn con, hay quá. Giờ bà mới thấy và biết ❤❤❤❤❤ Biết ơn về 1 video hay.",normal_auto,high,-4,video hay|hay quá,False
"hay qua tue an ,cam on em nhieu ..xem kenh tue an ..tam rat an .ta on chua troi da ban cho co mot tue an .giup doi vo dieu kien ...",normal_auto,high,-4,hay quá|cảm ơn,False
Nội dung rất hay ạ. Cảm ơn bạn rất nhiều 🎉,normal_auto,high,-4,cảm ơn|rất hay,False
"Câu chuyện về bà An, Huy và Trâm khiến người đọc rơi nước mắt vì quá chân thực và lay động. Tác giả khắc họa rất hay sự đấu tranh nội tâm của người mẹ già, từ nỗi đau đến tha thứ. Cái kết ấm áp, đầy nhân văn. Một truyện tuyệt vời, thấm thía tình mẫu tử và giá trị của lòng nhân ái.",normal_auto,high,-4,tuyệt vời|rất hay,False
Truyện hay quá cảm ơn tác giả và MC nha,normal_auto,high,-4,hay quá|cảm ơn,False
Cám ơn ctr và cám ơn chuyên gia tâm lý! Lời chia sẻ của chị rất hay và ta nghĩa ạ!,normal_auto,high,-4,cảm ơn|rất hay,False
"Thực sự một tháng qua mình xem đi xem lại video này, không phải chỉ vì nó hay ý nghĩa mà vì cách quay video, thể hiện chỉnh chu video làm mình cuốn vào, rất hay giải quyết trì hoãn và theo đuổi ước mơ. Cảm ơn bạn làm ra video❤",normal_auto,high,-4,cảm ơn|rất hay,False
Cảm ơn a luôn chia sẻ những điều tuyệt vời❤,normal_auto,high,-4,cảm ơn|tuyệt vời,False
"A DI ĐÀ PHẬT❤ cảm ơn kênh này,, qua những bài thuyết pháp ,,, quá tuyệt vời làm thức tỉnh được lòng người trở về với chánh pháp,, A DI ĐÀ PHẬT❤❤❤❤❤❤❤",normal_auto,high,-4,cảm ơn|tuyệt vời,False
10 năm Về Trước Ca Sĩ Minh Thuận Có Hát 🎉 Cảm Ơn Tình Yêu Của Em 🎉 Khác lời nhưng Lúc Ấy Là Rất Hay 👍❤.❤❤❤❤❤,normal_auto,high,-4,cảm ơn|rất hay,False
Bà con ơi mại zô bình bảo lê đã ra video hay hì like ủng hộ a ý nhá mn. Thánh cmt dạo xin chào bà con.,normal_auto,high,-4,video hay|ủng hộ,False
❤❤❤❤❤rất hay và tuyệt vời,normal_auto,high,-4,tuyệt vời|rất hay,False
Bài giảng rất tâm lý trong cuộc sống.chúc cả nhà vui vẻ khi nghe bài giảng rất hay của thầy. Lúc thư giãn mời cả nhà nghe mình ca tân cổ rất vui khi được cả nhà ủng hộ mình.,normal_auto,high,-4,ủng hộ|rất hay,False
Câu chuyện rất hay cám ơn tác giả,normal_auto,high,-4,cảm ơn|rất hay,False
Bản phối Hay quá.ra tone nữ đi tác giã.rất cảm ơn,normal_auto,high,-4,hay quá|cảm ơn,False
Cảm ơn Ân đã chia sẻ cho mọi người nhiều kiến thức bổ ích,normal_auto,high,-4,cảm ơn|bổ ích,False
Nhạc hay quá cảm ơn em chúc em cuối tuần vui vẻ ❤️❤️❤️❤️❤️❤️👍,normal_auto,high,-4,hay quá|cảm ơn,False
"Hay quá em ơi, anh chờ 2 năm nay mới được nghe bản full của bài này. Cảm ơn em nhiều nhé",normal_auto,high,-4,hay quá|cảm ơn,False
Càm ơn kênh tuyệt vời quá ạ,normal_auto,high,-4,cảm ơn|tuyệt vời,False
"Hay quá, em cám ơn Anh, em sẽ nghe nó hàng ngày để phát triển và thành công ạ",normal_auto,high,-4,hay quá|cảm ơn,False
Những ca khúc rất hay rất ngọt ngào mẹ quá tuyệt vời bích ơi huyên hoàng chúc bích buổi trưa thật nhiều sk vui vẻ luôn thành công trên con đường âm nhạc ck quá tuyệt vời ♥️♥️♥️,normal_auto,high,-4,tuyệt vời|rất hay,False
"Quang Lap hat bai "" GUC NGA VI YEU."" HAY QUA, TUYET VOI !",normal_auto,high,-4,hay quá|tuyệt vời,False
Bạn nói đúng với nỗi niềm của nhiều người trong đó có mình. Cảm ơn bạn vì 1 số podcast quá hay đến như thế. Sẽ ủng hộ bạn trong thời gian sắp tới ạ🎉,normal_auto,high,-4,cảm ơn|ủng hộ,False
