comment_text,label,weak_label,confidence,depression_score,matched_keywords,source,weight,annotation_round
"Mình bị rỗi loạn hỗn hợp lo âu và trầm cảm nặng, hiện tại cũng đã đỡ nhiều và mình cũng đang trong quá trình điều trị. Mình từng trải qua rất nhiều biến cố trong cuộc sống, có lúc cảm thấy tuyệt vọng, cuộc sống chẳng còn ý nghĩa gì nữa, muốn tự sát nhưng cuộc sống mình vẫn tiếp diễn và mỗi lần nghĩ như thế mình lại tự đặt câu hỏi, nếu mình rời bỏ thế giới này thì mình được gì? ... chẳng được gì cả, nó thật vô nghĩa...... Chúng ta còn có gia đình, bố mẹ, vợ và con, ông bà nữa, chúng ta may mắn được sống ở TG này, mỗi người đều có quyền được hạnh phúc, tại sao chúng ta lại luôn nghĩ những thứ tiêu cực như thế. Trong cuộc sống, xã hội ngàu nay có rất nhiều sự va chạm, biến cố, những thứ tiêu cực luôn xuất hiện xung quanh chúng ta nhưng cũng không ít những điều tích cực, tôi nghĩ việc thích nghi những điều như thế chính là ý nghĩa thực sự của cuộc sống này. Cảm ơn Samurice vì đã làm 1 video rất ý nghĩa, nhiều bạn trẻ hiện nay cũng gặp phải căn bệnh này do sự phát triển của xã hội không ngừng, nhưng các bạn ạ thay vì né tránh chúng ta hãy chấp nhận nó và đấu tranh, chúng ta xứng đáng được sống hạnh phúc, có ý nghĩa, chúng ta có quyền được mỉm cười mỗi ngày, có quyền mang lại hạnh phúc và có ích cho xã hội. Tôi chúc tất cả những ai đang trải qua căn bệnh này sẽ vượt qua và sống thật hạnh phúc",0,,,,,human_gold_round6,3,round6
"Thật ra mình cũng từng có trường hợp như vậy Hồi đó mình bị bệnh về đường ruột, nên toàn phải nằm nhà Bố và bà mình toàn bắt ép mình uống thuốc, còn dọa là sẽ đánh nếu không chịu uống, mình có nói cảm xúc của mình ra nhưng bố và bà không quan tâm, lúc đó mình thấy rất tủi thân, khôbg muốn ai lại gần và chỉ ngồi im 1 chỗ Nữa là mình còn tự kỉ 1 lúc xong có triệu chứng như tâm thần ấy, ai nói gì mình cũng cười, không trả lời họ. Sau cái vụ đấy mình bắt đầu tự kỉ bản thân, nhiều hôm sau thì mẹ mình có đem cốc nước luộc rau bỏ đường vào, mẹ kêu mình uống nhưng mình không muốn vì uống vài mi li thôi mình đã thấy buồn nôn rồi Thế là mình cứ bảo không uống, mẹ mình tức điên lên, chửi: Đ*T MẸ MÀY, MÀY CÓ UỐNG KHÔNG, T Đ*O ĐƯỢC RẢNH NHƯ M ĐÂU Rồi mẹ đá vào người mình, nhét cốc nước vào tay mình r bắt mình uống Cho đến bây giờ mình vẫn chưa quên được cảm giác tủi thân và trầm cảm ấy😢 Bố mẹ lo lắng cho con là tốt nhưng lo lắng tiêu cực khiến con cái cảm thấy áp lực và trầm cảm Cảm ơn đã đọc đến đây",0,,,,,human_gold_round6,3,round6
"Hay nghi tơi cái ..... Lúc ghét , lúc thương ba mẹ Thèm ăn bât thương Luôn thây mêt mõi Buôn ko hiêu lí do Luôn thây bãn thân vô dụng Ko làm chu đươc cơn tưc giân. Tui bị đó mn😅😊❤😂🎉",1,,,,,human_gold_round6,3,round6
Đã từng...và đã đánh mất....20 năm thanh xuân ở bên 1 người ko thương mình 😔,0,,,0,,human_gold_pre_round5,3,round4_or_earlier
"Mình k hiểu bản thân thật sự đam mê gì, 2năm làm một cv k đúng ngành và k yêu thích, đến lúc phải thay đổi nhưng hiện tại vẫn lơ lửng, k động lực, k biết mình muốn gì, xem rất nhiều vid tạo động lực nhưng vẫn k thay đổi đc gì, cảm thấy thất bại, cho mình một lời khuyên với Giang ơi!",0,,,,,human_gold_round6,3,round6
tôi buồn thì khóc đau tự chịu khóc tự lau chứ có ai đâu có ai hiểu tôi đâu tôi nói toi buồn thì họ lại hỏi tôi có bạn trai rồi à trongkhi tôi ko có tôi đôi khi áp lực đến mức xuy nghĩ tôi chết đi chắc bọn họ sẽ vui hơn có người từng nói thế này ''học dốt thì chết đi sống làm j'' lúc đó tôi chỉ bật cười vì tôi đã chết từ lâu lắm rồi mà là chết tâm chôn đi cái gọi là tuổi thơ.,1,,,,,human_gold_round6,3,round6
từ khi mình chuyển trường mà nó buồn rồi đến trầm cảm đêm chỉ biết khóc lén vì nhớ mn,0,,,,,human_gold_round6,3,round6
"con đang bế tắc, buồn chán quá thầy ạ. a di đà phật.",0,,,,,human_gold_round6,3,round6
😢 mình thương một người ở nơi xa xăm bằng trái tim.ho lại thờ ơ như người ke xa lạ.chac họ ko thương mình. Nên trái tim họ ko cảm thấy dao.😢😢😢😢😢 Số phận tôi nghèo thôi cứ yên phận mình ước mơ chi rồi phải dao tự mình mình khóc rồi tự lao nước mắt một mình,0,,,0,,human_gold_round5,3,round5
Thật sự em tự ti đến nỗi mỗi lần chụp hình nhóm mình đều không dám xem lại hình,0,,,,,human_gold_round6,3,round6
"Em bị trầm cảm do gia đình, sinh con, làm tự bạn thân em không biết mong bác sĩ tư vấn giúp em ạ",0,,,,,human_gold_round6,3,round6
Tôi đã lấy 25 tuổi... và tôi là người nông dân.. chưa tới 1 năm mà 2 vợ chồng đã có số nợ hơn 100 triệu.. thế là tôi lên tỉnh khác để làm công nhân mới có 1 tháng mà công việc ấp lực.. vợ ở nhà còn tôi là công nhân...công nhân bị chửi nhiều đôi khi không nuốt được hạt cơm.. tôi nhớ xa vợ nhà quê..,0,,,0,,human_gold_round5,3,round5
Nhà tôi hai vợ chồng ko ghen nhau nhưng mà nhạt như nước ốc Chồng tôi ở ngoài cười nói vui vẻ nhưng về nhà thì nếu ko hầm hầm cái mặt và gắt gõng thì lạnh tanh ko ai nói với ai điều gì 30 năm làm vợ nhưng đêm nằm đc chồng ôm chỉ đếm đầu ngón tay Nhiều lần tôi bắt gặp chồng nhìn trộm tôi bằng ánh mắt ko thiện cảm,1,,,0,,human_gold_round5,3,round5
đầu đè dô chỗ nao cũng đau là bệnh gì a,0,,,0,,human_gold_round5,3,round5
bị mê a trưởng phòng aa 🥸,0,,,0,,human_gold_round5,3,round5
"Có những chuyện đã làm, đã xảy ra thì k thể quên đc, con xl rất nhiều, cs này con mệt mỏi lắm 😢",0,,,,,human_gold_round6,3,round6
"Xin chào Bác si! Con trai của em năm nay 31 tuổi, cháu bị trầm cảm gần 10 năm nay, cháu có đi BS tâm Lý 1 lần, cho tới giờ không chịu đi nữa ,xin Bác dành chút thời gian cho em biết làm thế nào để em dẫn cháu đi trị liệu a, em xin cảm ơn Bác nhiều ạ",0,,,,,human_gold_round6,3,round6
"mình chuẩn bị bước vào lớp 12, mình không có một ước mơ nào thực thụ, có lúc mình cảm thấy may mắn vì không có sẽ không có thất vọng nào nhưng có lúc mình cảm thấy trống rỗng, mình không biết nên làm gì tiếp theo, mình cảm thấy ngưỡng mộ những người có ước mơ.",0,,,,,human_gold_round6,3,round6
"Dạ thực sự là muốn thoát nhưng không thoát được nhưng suy nghĩ tiêu cực, suy nghĩ nhiều liên tục cảm thấy đầu óc căng thẳng bưng bưng luôn nhưng không ngừng, không thấy đói bụng và buồn ngủ luôn.",1,,,,,human_gold_round6,3,round6
Ba mẹ kiểu vậy á áp lực bik bao nhiu mà nói,0,,,0,,human_gold_round5,3,round5
"Ba mẹ đừng la con của mik có thể con mik sẽ áp lực,nó sẽ ko tốt và con sẽ nghĩ mik ko cần trong gia đình. Một lời khen ko có mà còn áp lực cho con nx thì làm sao đc kiếm công việc đc, nên cha mẹ đừng la cứ cho con thoải mái đi r cx sẽ có ngày con gái học tốt và kiếm đc nhiều việc...",0,,,0,,human_gold_round5,3,round5
"Anh chẳng thể yêu em ai nữa, vì em vì những ngày xưa .... buồn 😢",0,,,0,,human_gold_round5,3,round5
"những ngày tháng trên lớp có các bạn nam trong lớp nói mình đen rồi xầu , so sánh này nọ , đặt cho mình những biệt danh đầy ác ý. Có lúc trong lớp học mình bị nắng chiếu vào và có bảo 1 bạn nam đóng cửa nhưng bn ấy ko đóng mà còn 1s bn nam nói mình "" M đen thì nắng ko chiếu vào vẫn đen thôi đóng làm gì "" còn nhóm bạn thân mình còn cười ồ lên nữa . Lúc ấy mình muốn mình ko nghe thấy những điều xấu xa ấy, cảm thấy rất nghẹn và muốn khóc ngay lập tức ấy. Mình cũng không muốn đến lớp nữa .",1,,,,,human_gold_round6,3,round6
"Mỗi ngày lễ thì tưởng được nghỉ ngơi, nhưng lại được giao rất nhiều bài tập. Cuối tuần cũng đầy bài. Trẻ em thích nhất là không phải đi học. Lúc nào cũng đầy áp lực học tập, nghỉ và giải trí một lúc thì bố mẹ lại bảo lười học nhưng tâm trạng lúc nào cũng buồn. Bảo bố mẹ thì bố mẹ bảo:"" Tao cũng từng đi học chứ riêng gì mày , làm như khổ lắm không bằng"".Nghỉ ốm xong lại chép đầy bài hôm nghỉ.",0,,,0,,human_gold_round5,3,round5
Xíu ngay tại chỗ không ai cứu luôn hả😂😂😂😂😂😂?😂😂😂?,0,,,0,,human_gold_pre_round5,3,round4_or_earlier
Toi thich nhac cua Lâm Chan Huy lam nha,0,uncertain,low,0,,human_gold_pre_round5,3,round4_or_earlier
Trầm cảm tàn phá sức khỏe rất ghê ghớm. Mình từng có thời gian trầm cảm. Không thể ngủ được. Mình hút thuốc nhiều khủng khiếp. An ương khong biết ngon là ji ko an hai ba ngày cũng ko thấy đói Tóc mình rụng từng nắm thật khủng khiếp.,0,,,,,human_gold_round6,3,round6
"Huhu cảm ơn ad ạ, emm đau đầu 2 ngày liên tục, mở nhạc r nằm ngủ lúc nào k hay, sáng dậy hết đauuu luôn ạ",0,,,0,,human_gold_pre_round5,3,round4_or_earlier
Lúc đầu trao nhau sâu đậm. Như sao này nhận đk những gì Ngoài trừ khổ đau,0,uncertain,low,0,,human_gold_pre_round5,3,round4_or_earlier
😊có tất cả tôi ước bản thân chưa từng tồn tại để chịu những nỗi đau,1,,,,,human_gold_round6,3,round6
Phật ơi chúa ơi sao con học không giỏi Phật ơi chúa ơi sao con học lại mệt Phật ơi chúa ơi sao con lại thất bại 🥲🥹 Phật ơi chúa ơi giúp con,0,,,0,,human_gold_round5,3,round5
"00giờ16p Ngày 26-5-2021 Hôm nay tìm đc clip này là lúc mình đang rất cô đơn và trống rỗng,mình đã sống cs như vậy gần 5năm rồi.I have a black dog.Mình cảm thấy bản thân mình thật đáng thương.Chỉ đêm về thì mình mới thật sự là mình,còn ban ngày cố gắng là một cô gái mạnh mẽ vui cười trước mặt mọi người,cảm giác này thật đáng sợ,chắc có lẽ k ai muốn như vậy,nhưng vốn dĩ tính cách con ng mình sống tc và nội tâm nên rất sợ làm ba mẹ lo lắng và sợ mn nhìn mình bằng ánh mắt thương hại,nên những ng xung quanh mình chẳng ai nghĩ mình đang có vấn đề khó khăn gì đó trong c/s.Mình khóc đó rồi lại cười đó.Minh k nghĩ lớn lên mình lại phải sống c/s như vậy,câu hỏi mình hay đặt ra cho chính bản thân mình là mình đã làm gì sai?? “Thà đau khổ còn hơn là trống rỗng như thế này.Đau khổ thì cũng có ngày sẽ nguôi ngoai,còn trống rỗng thì nó cứ lớn lên từng ngày”",1,,,,,human_gold_round6,3,round6
"Chị ơi. Có cách nào để có thể hiểu rõ và vạch ra được con đường phía trước cho bản thân ko chị? Em không ngại khó ngại khổ nhưng em không biết bản thân đang đứng ở ví trí nào trong xã hội này nữa Có lúc em chỉ muốn làm hết sức, cố gắng và sống thật tốt cuộc đời 1 lần này nhưng sao những luẩn quẩn, khúc mắc, sân si cứ gạt đi, che lấp, chôn vùi nỗ lực của em chị ạ Em hay an ủi bản thân rằng cuộc đời là thế chỉ cần nghĩ tích cực lên là được Nhưng trong tâm trí cứ đặc sánh những suy nghĩ miên man vòng vo phiền muộn làm em không thể tập trung nổi Em hay chìm đắm trong thế giới câu hỏi em là ai, em phải sống thế nào, em có đang thực sự hiểu cái mình đang làm không...",0,,,,,human_gold_round6,3,round6
"Mình đã buồn khi phải mất đi trò chơi Sakura và mình ko bt ai đã xóa bỏ Sakura của mình , nhưng mình đã tìm kiếm trò chơi Sakura và không thấy gì nữa 😢😢😢😢😢😢😢😢😢😢😢",0,,,,,human_gold_round6,3,round6
"Sau khi đọc cmt của mọi người mình thực sự rất nể phục họ, có nhiều người bị mấy năm liền nhưng vẫn cố gắng chữa trị còn mình mới bị có vài ngày mà cảm thấy mọi thứ xung quanh cực kì tồi tệ và stress rất nặng rồi :((",0,,,,,human_gold_round6,3,round6
Đứa trẻ trong tớ mệt rồi... Muốn ngủ mãi mãi ko bao giờ phải dậy... Để ko phải đối mặt với những người làm tớ tổn thương... Ngày nhỏ tớ chỉ là rất dễ đánh em tại nó chọc tớ bực xong tớ ko kiềm chế đc sự tức giận của bản thân mà đánh em xong mẹ tớ lại dạy tớ bằng... những đòn roi đôi khi tớ sắp ko chịu nỗi nữa nhưng tớ biết bản thân tớ ko có can đảm nói ra dù là đôi lúc tớ sắp ko chịu nỗi nữa nhưng ko sao,0,,,,,human_gold_round6,3,round6
Lần nào nghe bài này cũng có một tâm trạng khó tả. Nó giống như là mình đang tự đối diện với chính mình vậy.,0,,,,,human_gold_round6,3,round6
Nghe bác sĩ tư vấn chắc chắn là em bị trầm cảm rồi,0,,,,,human_gold_round6,3,round6
thực sự là không dễ dàng gì với em khi mắc covid 19 vào đúng thời điểm ôn thi đh. Sự mất tập trung hậu covid khiến em thực sự thấy mình không năng suất dẫn đến việc thất vọng về bản thân. Cảm ơn chị Giang đã ra video đúng vào thời điểm em cần nhất,1,,,0,,human_gold_pre_round5,3,round4_or_earlier
