comment_text,label,weak_label,confidence,depression_score,matched_keywords,source,weight,annotation_round
"Coi như từ giờ tao chẳng có đứa con nào như mày; mày sống thì tao chết, tao sống thì không có mày. Tim mình cảm giác như bị bóp nghẹt lại khi nghe được câu đó từ người thân của mình, riết rồi sau này mình cứ mãi khốn đốn, thất bại, buông thả bản thân và có lẽ là bên trong mình đã vụn vỡ rồi",1,,,,,human_gold_round6,3,round6
Mình rồi loạn lo âu sợ mất ngủ có cách nào chía sẽ cho mình với,0,,,,,human_gold_round6,3,round6
"Trước đây mình bị rối loạn lo âu rất nặng đã uống rất nhiều thuốc và đi rất nhiều bệnh viện đều không hồi phục, may mắn sao đọc được cuốn sách của hành trình và nghe được chương trình audio vĩnh biệt rối loạn lo âu của đoàn Thị Lâm, mình đã áp dụng phương pháp điều chỉnh tâm lý và không sử dụng đến thuốc kết hợp với sự hỗ trợ của chị Lâm giờ mình đã hồi phục hoàn toàn",0,,,,,human_gold_round6,3,round6
"Theo ý kiến của tôi thì đó ko phải là ghét chính bản thân mình, mà nó nỗi sợ. Vì tôi cũng cs dấu hiệu như vậy nhưng tôi ko thấy ghét bản thân, tôi chỉ cảm thấy sợ khi có người xa lánh và bỏ rơi. Nên bản thân của chính tôi đã ép buộc mình phải làm như vậy...",0,,,,,human_gold_round6,3,round6
Chính tôi đã bị như vậy không phải người ngoài mà là những người thân,0,,,0,,human_gold_round5,3,round5
em rất mệt mỏi rồi đôi khi muốn tâm sự với ai hưng mọi người nghĩ em ổn với cả không hiểu em em phải làm sao?,0,,,,,human_gold_round6,3,round6
"Ở nhà giãn cách ko dc tiếp xúc ánh sáng , mất ngủ triền miên thầy ơi",0,,,0,,human_gold_round5,3,round5
"Phải chi ai cũng hiểu nổi lòng của những người như mình,nhiều người xem nhẹ nó quá,đến 1 lúc nặng như mình rồi thì nhận ra thì đã muộn rồi,trong đầu cứ hiện ra những sn tiêu cực,tất cả triệu chứng trên thì tôi có đến 10/9,nó làm tôi cảm thấy khó thở và nặng lòng ngực lắm",1,,,,,human_gold_round6,3,round6
"Mỗi đêm em đều khóc, tầm 2-3 tiếng là ít nhất, có khi nguyên đêm, có khi em cầm dao định đâm vào người cho xong nhưng không đủ can đảm, có lúc em tự trách bản thân sao vô dụng quá, xấu bị ngta chê, mắng. Có khi em đã nói cho ngoại em vì bà là người gần em và hiểu em nhưng bà nghe em nói về bệnh của em và nỗi lòng của em thì bà nói cho ba mẹ em la đánh em kêu em xạo, nói gia đình có ép buộc mày gì đâu mà áp lực, có lúc em cố gắng không khóc rồi lên phòng xoã một hơi khóc cả đêm, khóc đã rồi cười như con điên trốn trại tự nói mày vô dụng quá, tại sao mình lại có trên đời này, rồi bắt đầu nửa đêm tự soi gương tự nói chuyện với chính mình trong gương như một người bạn thân, cứ như thế thấm thoắc đã 5 năm rồi:(",1,,,,,human_gold_round6,3,round6
"Làm sao để chăm học vậy anh , mỗi lần ngồi vào bàn học em thấy buồn ngủ",0,,,,,human_gold_round6,3,round6
"Hau het la cac bac si nghanh nay ho rat co tam. Vi ho hieu rat ro ve luat nhan qua trong phat giao. Bac si noi "" moi nguoi vui thi minh cung vui"" chung to rang bac si lam khong vi tien ma vi niem vui, niem hanh phuc cua chung sanh. Cam on bac si va chuong trinh 🙏",0,,,0,,human_gold_pre_round5,3,round4_or_earlier
"E bj trầm cảm về sự áp lực gia đình, vc học hành, thành tích, con nhà ngta, dễ bj ng thân lười, bj bắt nạt hc đườg, cô giáo chửi thập tệ, rơi vào tuyệt vọng, thu mik lại, ít tiếp xúc, sợ hải mọi thứ, đa nhân cách hình thành lên, đôi khi tự cười một mik đôi khi buồn thì suy ngh tiêu cực, nụ cười dần mất ik thay vào đó là nụ cười giả tạo, ko bt vui là gì, suy nghĩ đến cái chết nhưg vì một lí do nào đấy còn giữ tính mạg tui ở lại. Sau tất cả tui cần đc giải thoát. Vì tui quá *MỆT MỎI RỒI HÃY CHO TUI YÊN NGHỈ IK LM ƠN TUI XIN*",1,depression_auto,high,19,tuyệt vọng|trầm cảm|mệt mỏi|áp lực|áp lực gia đình,human_gold_pre_round5,3,round4_or_earlier
Con đang ở giai đoạn 2 và đang rất chật vật với cuộc sống này. Cảm ơn mối nhân duyên đã cho con biết đến thầy..,1,,,,,human_gold_round6,3,round6
"Vào được đại học top đầu thấy mình học kém nhất lớp, hàng chục lần có ý định muốn quay đầu nhưng nhất quyết không dám làm. Tiến lên khó khắn như lao vào cơn bão, lùi lại là vực thẳm sâu hoáy. Có những lúc mình nghĩ nếu có thêm tiền cuộc sống sẽ tốt hơn biết bao, có những lúc mình nghĩ mình đã lựa chọn sai con đường mất rồi. Năm 18 tuổi từ quê nghèo lên Hà Nội học đại học lần đầu cảm nhận được nỗi lo về cơm áo, gạo, tiền... Nhà nghèo cực lắm ai ơi!",0,,,,,human_gold_round6,3,round6
"Cảm on bs rất nhìu , xem đc video bs tôi sẽ cố gắng tập lại cách suy nghỉ của mình , bn năm tôi luôn nghỉ tiu cục cuộc sống rất mệt mõi ,",0,,,,,human_gold_round6,3,round6
Cảm giác trống rỗng đôi khi là dấu hiệu của một sự tái sinh.,0,,,0,,human_gold_round5,3,round5
"The ky 21 roi, thoi buoi cua Ai, dan no khong con ngu nhieu nhu ong tuong, dep cai tro phep la di, hay tu tra loi minh da lam duoc nhung gi tot dep chua, dung lam tro he, dong vai dao duc gia.",0,,,,,human_gold_round6,3,round6
Tôi mất ngủ lâu lắm rùi cả dêm luôn,0,,,,,human_gold_round6,3,round6
Hình như là tui bị trầm cảm r đúng 8 cái luôn,1,,,,,human_gold_round6,3,round6
Em hay snghi nhiều và dễ bực bội với mọi người .,0,,,,,human_gold_round6,3,round6
Mik cũng thế 😢 mik hiểu sự tủi thân này mik đã từng chịu uất ức và đau buồn 😭,0,,,,,human_gold_round6,3,round6
"Chỉ 3-4 tháng trước đây em là người thật sự coi khinh giấc ngủ, ngủ với giờ giấc không cố định, thậm chí tới 4-5h sáng chợp mắt đến 6-7h đi học. Sau một khoảng thời gian như thế thật sự em rất mệt mỏi về thể chất và căng thẳng về tinh thần. Nên bây giờ đang rất cố gắng để ngủ đủ và ngủ chất lượng, quan tâm tới sức khỏe của mình nhiều hơn. Cảm ơn anh về video này ạ <3",0,,,,,human_gold_round6,3,round6
"3h sáng mất ngủ vì suy nghĩ nhiều, giọng đọc của chị rất hay, 19 tuổi đang đi học nợ 30tr, không suy nghĩ nữa ngủ thôi... nợ thì đi làm tèng tèng để trả haizz suy nghĩ nhiều làm gì để lúc nào đầu óc cũng ngơ ngơ bản thân suy sụp thấy rõ nổi đau tinh thần thật sự còn mệt hơn đi làm ngày 14 tiếng",0,,,,,human_gold_round6,3,round6
Con chào thầy ạ thầy có thể giúp cho con thoát ra khỏi những u ám trong con người con với ạ . Con cảm thấy rất là mệt mỏi ạ,0,,,,,human_gold_round6,3,round6
"22/5/2025 sau hơn 5 tháng làm đồ án, cảm thấy vô dụng quá khi chưa thực sự làm được gì hết. Làm thầy hướng dẫn thất vọng, mọi thứ tệ hơn chữ tệ, muốn bỏ cuộc luôn rồi. Nhưng ráng nhé, phải gặp lại tụi bạn ở buổi bảo vệ, kết quả dù ko đẹp như kì vọng, nhưng cố gắng nhé. Tập trung làm bài thôi",0,,,,,human_gold_round6,3,round6
"tôi từng ở giai đoạn 2, 3 tháng đầu ăn ko nổi ngủ ko được chẳng biết mình đang bị gì sợ đủ thứ, tôi uống thuốc chỉ đúng 1 tuần và dừng hẳn còn lại tập các phương pháp may mắn biết được thay đổi lối sống buông bỏ khá nhiều hồi phục được 80%, còn lại để sống tốt và phục hồi hẳn thì nhờ thầy Minh Niệm nhờ thiền nhờ những bài pháp chữa lành, giờ tôi sống tuyệt vời hơn lúc chưa bệnh cảm ơn đã cho tôi trải qua nghịch cảnh.",0,,,,,human_gold_round6,3,round6
Mệt mỏi quá r 😢,1,,,0,,human_gold_round5,3,round5
Dan oi ra tong nu dang minh hat moi ton nam hat ko noi dau nieu ra t nu thi hieu se hat hoai luon do,0,,,,,human_gold_round6,3,round6
Dung roi do .co gang len se co nguoi dem den cho a niem vui .toi cau chuc a tiep dc nguoi tram nam,0,,,0,,human_gold_pre_round5,3,round4_or_earlier
"mik ko thông minh , ko giỏi , đôi khi mik thất vọng về bản thân quá nên mik đã định tự tử nhg nghĩ còn có nhg ng luôn yêu thg , bảo vệ mik thì mik mới kiềm chế đc",0,,,,,human_gold_round6,3,round6
"Khóc rùy , nổ lực lắm r",0,,,0,,human_gold_round5,3,round5
"Mỗi lần mình bất ổn, sợ hãi, mình luôn nghe thầy nói, mình cảm thấy bình yên và mạnh mẽ lạ! Con cảm ơn thầy rất nhiều, mong có duyên được gặp trực tiếp thầy! Em cảm ơn ekip Vietcetera và chị Thuỳ Mình!",0,,,0,,human_gold_pre_round5,3,round4_or_earlier
Những lúc tôi cảm thấy mệt mỏi tôi chỉ muốn ngủ một giấc và ko bao giờ tỉnh dậy nx để quên hết những nỗi đau 😔,1,,,,,human_gold_round6,3,round6
"tuần rồi em vừa ốm vừa bị nhiệt, em đã bị chững lại mọi thứ không ăn, không ngủ, không học tập, không vui chơi. em đã khóc và muốn bỏ hết mọi thứ, em quay lại giai đoạn stress như trước do bài vở ngày càng khó khăn trong việc học và tiếp thu...., em chỉ muốn biến mất, đến hôm nay e nghĩ e đã ổn hơn chút và cố hơn chút",0,,,,,human_gold_round6,3,round6
Quá mệt mỏi rồi 😊 không còn muốn sống trên cuộc đời này xíu nào nữa,1,,,,,human_gold_round6,3,round6
Chia tay rồi nge bài nàyyy thấy tâm trạng hơiiii buồn :)) nhưng khônggg saoo bị cấm sưng thỳ chia tay còn đở phải tổn thương mìnhhhh,0,,,,,human_gold_round6,3,round6
Năng lực bùng nổ❤,0,,,0,,human_gold_round5,3,round5
Bác sĩ tư vấn giùm với ạ em bị mất ngủ nên đi khám bác sĩ nói em bị rối loạn giấc ngủ mà em về uống thuốc cũng không bớt có cách nào uống cho ngủ được không ạ,0,,,,,human_gold_round6,3,round6
Tôi cũng đang bị rối loạn lo âu,0,,,,,human_gold_round6,3,round6
"Sau một khoảng thời gian dài con đã buông bỏ, bỏ mặc bản thân theo dòng thời gian và mọi thứ xung quanh cứ để mọi việc trôi theo tự nhiên. Và hôm nay con đã nghỉ việc vì cảm thấy quá bất lực, con không biết bản thân phải làm gì hay đi về đâu, con không biết phải bắt đầu từ đâu, vô tình con đã xem được video của thầy, giúp cho bản thân con đi tìm lại chính mình và những ước mơ còn dang dở của mình chưa thực hiện được. Con cảm ơn thầy.",0,,,,,human_gold_round6,3,round6
Tui ko thể cười với ai nữa r 😶,1,,,0,,human_gold_round5,3,round5
Không thể diễn tả cho một cuộc tình đã qua. Cuối cùng nhận lại cho riêng bản thân mình là một nỗi đau cho mình,0,,,0,,human_gold_pre_round5,3,round4_or_earlier
"Các bạn chịu khó nghe nhạc alpha các tần số tốt cho tim mạch và hệ thần kinh, tối ngâm chân nước muối với nước ấm k quá nóng, một thời gian đỡ, trước mình bị nặng lắm người còn run rẩy chân k đứng vững người lúc nào cũng đau nhức không có năng lượng, luôn suy nghĩ tiêu cực hồi hộp, mình cố gắng điều chỉnh cảm xúc đỡ hơn,",0,,,,,human_gold_round6,3,round6
Dạ cháu bị bệnh mất ngủ lâu năm rồi nhưng hiện tại cháu đang mang bầu có thuốc nào hỗ chợ ko ah,0,,,,,human_gold_round6,3,round6
"Đến phút 13:56 mình nhận ra do thiếu ngủ nên mình mới sai nhiều lỗi ngớ ngẩn trong bài làm , mình cứ tưởng bản thân chủ quan nên lại càng học nhồi đến đêm khuya , giờ thì mình đã hiểu vì sao ...thật sự cảm ơn chiếc video này ❤",0,,,0,,human_gold_pre_round5,3,round4_or_earlier
Tôi đang trong quá trình xây dựng cửa hàng riêng của bản thân nhưng đang bị chững lại hết nhiệt. Nhưng sau khi xem video này tôi đã dường như thấy ra cách lấy lại nhiệt cho bản thân. Thanks,0,,,,,human_gold_round6,3,round6
"Ngày mình yêu nhậu đậm sâu và em nói yêu anh mãi k rời xa Đành lòng sao em người ơi mà em bỏ anh đi chẳng câu giả từ Lòng anh đau lắm người ơi có bao h người nhớ những lúc bên nhau Em bỏ anh thật sao khi anh đây vẫn còn yêu Thà người đừng hứa đợi anh để anh ngóng anh trông mỗi khi đc thăm Để giờ đến móc gặp gỡ ngta đã cho hay em theo người mới Tr ơi sao nỡ bỏ anh chốn này,thà người đừng hứa đợi anh trở về Để anh khóc hết nước mắt em ơi Khổ đau mình anh Ngày mà đưa anh lên xe em đã,chạy lại đến bên ôm anh thật lâu Và anh cũng biết cái ôm lúc đó sẽ chẳng đến bên anh thêm lần nào Còn đâu nữa tháng năm hạnh phúc Còn ai nữa để chia từng cơn vui buồn Và cũng mong em được hạnh phúc êm đềm",0,,,0,,human_gold_round5,3,round5
gần nhà mình có bạn bị trâmf cảm ák tối ngày k thấy bạn nở nụ cười nào luôn,0,,,0,,human_gold_round5,3,round5
Tớ vừa khóc xong tớ buồn và mệt lắm 😢 nếu cuộc sống này ko có tớ sẽ trở lên tốt hơn ko 😢,1,,,,,human_gold_round6,3,round6
"em thực sự đã khóc khi xem đc vid này,bởi em cảm nhận đc bản thân trong đó...",0,,,,,human_gold_round6,3,round6
E năm cuối cấp 2 r . Sắp thi r e lo lắng quá cứ sợ mình ko đỗ NV1 quá ạ . 😢,0,,,0,,human_gold_round5,3,round5
"Hồi đó con nghĩ tu hành là ăn chạy niệm phật, gõ mỏ niệm kinh như vạy mới là tu hành, lớn lên lại hiểu là tu hành là tu dưỡng chính bản thân mình, rằng con đường tu hành là để bản thân mình ngày một tốt hơn, có trí tuệ hơn, có đức độ hơn, con cũng nghĩ người tu hành sao lại hiểu được tình yêu nam nữ, lớn lên mới hiểu thật ra các thầy điều hiểu rõ cả và k muốn dính vào nó, con giờ đã hiểu rất nhiều thứ từ đạo phật, con cũng trãi qua cuộc tình để đời, biết rằng thương 1 người là thế nào và biết rằng buôn bỏ được nó nhẹ nhàng an yên nhường nào, cũng đã hiểu được hạnh phúc nơi tự tâm là thế nào, con cảm thấy tiền kiếp của con là đệ tử phật vì con có duyên tiếp xúc đến phật pháp rất sớm, hiện tại con là du học sinh và sắp bước sang tuổi 22, cảm ơn mọi thứ mà cuộc sống đã mang lại cho con!",0,,,-2,,human_gold_pre_round5,3,round4_or_earlier
