row_id,text
s8-0152,Mỗi người mỗi sở thích mấy bạn nhỏ thì thích tâm sự tư vấn hỏi các thứ người lớn có gia đình thì thích xem dũng chơi game để giải trí hơn là nghe chuyện của mấy bạn trẻ
s8-0153,"Thực ra trong chuyện tình cảm, không phải đối phương quá vô tâm mà là do ta quá để tâm, không phải họ yêu quá ít mà do mình yêu quá nhiều. Chúng ta đừng lên áp đặt bản thân lên người khác, bởi vì họ không có nghĩa vụ phải đền đáp đầy đủ những gì bạn cho đi. Thứ bạn cho đi là TỰ NGUYỆN, thứ họ đáp lại là TÙY TÂM, chúng ta không có quyền đòi hỏi... Người yêu bạn thật lòng họ sẽ biết phải đáp lại tình cảm đó như thế nào, người không yêu bạn cho dù bạn cố gắng bao nhiêu, thì họ cũng không cảm nhận được và cũng không rung động trước tình cảm của bạn đâu."
s8-0154,"Giờ đoạn đường ấy vẫn như xưa nhưng hôm nay thiếu 1 ""người"" =(((("
s8-0155,Hay quá trời ơi. Tôi k thất tình mà nghe thấy nhói cả tim.
s8-0156,Bản thân em là một người chịu tổn thương từ phía gia đình từ những cuộc cãi nhau giữa ba mẹ mình và rất nhiều lần em gặp áp lực từ phía ba em rất nhiều và chịu nhiều sự áp lực từ trường lớp cộng thêm là em bị bạn học bắt nạt nữa. Có những lúc mà em muốn tìm ba mẹ em nói chuyện hay thả cảm xúc vào những tấm ảnh bên gia đình là họ nói em là không quan tâm đến cảm xúc họ nên hầu như là em không muốn nói chuyện với ba mẹ của mình. Em cảm ơn video clip của anh đã 1 phần đã chữa lành tâm hồn đã bị tổn thương của ạ.
s8-0157,"#4daysleft là mình sẽ bước vào một kì thi quan trọng, nó sẽ là con đường mới tiếp theo mở ra với mình. Dạo này mình hơi áp lực, áp lực nhưng mình không từ bỏ biết là mình đặt nguyện vọng cao, giai đoạn cuối mình hơi mệt. Nhưng mệt không có nghĩa là từ bỏ. Càng mệt mình càng có động lực để đi tiếp. Mỗi lúc mệt mình hay tìm đến nhạc để nghe để giảm bớt căng thẳng nè. Chúc các bạn 2k3 4 ngày nữa có thể hoàn thành kì thi một cách trọn vẹn nhất. Dù sao các bạn đã cố cả 12 rồi, không gì có thể ngăn được ước mơ của các bạn cả❤️ NTN nhất định sẽ đỗ ngoại thương❤️ NTH01-02 đợi nga nhé. Em sắp về đích rồi❤️"
s8-0158,"Hồi đó con nghĩ tu hành là ăn chạy niệm phật, gõ mỏ niệm kinh như vạy mới là tu hành, lớn lên lại hiểu là tu hành là tu dưỡng chính bản thân mình, rằng con đường tu hành là để bản thân mình ngày một tốt hơn, có trí tuệ hơn, có đức độ hơn, con cũng nghĩ người tu hành sao lại hiểu được tình yêu nam nữ, lớn lên mới hiểu thật ra các thầy điều hiểu rõ cả và k muốn dính vào nó, con giờ đã hiểu rất nhiều thứ từ đạo phật, con cũng trãi qua cuộc tình để đời, biết rằng thương 1 người là thế nào và biết rằng buôn bỏ được nó nhẹ nhàng an yên nhường nào, cũng đã hiểu được hạnh phúc nơi tự tâm là thế nào, con cảm thấy tiền kiếp của con là đệ tử phật vì con có duyên tiếp xúc đến phật pháp rất sớm, hiện tại con là du học sinh và sắp bước sang tuổi 22, cảm ơn mọi thứ mà cuộc sống đã mang lại cho con!"
s8-0159,"cuộc sống ai cũng phải tìm cách thay đổi cuộc sống của mình trên nên tốt hơn, cố gắng hết sức khi vẫn còn cơ hội, cả đời chỉ sống được có bao nhiêu cố gắng làm việc bổ ích cho mình, tiền có thể không có nhưng trí tuệ mình có thể tự học hỏi, tự nâng cao trình độ bản thân, tự giúp mình giải thoát"
s8-0160,"Mình từng là thủ khoa trong kỳ thi chuyển cấp từ cấp 2 lên cấp 3. Mấy năm liền đứng đầu trong lớp. Và mình lựa chọn làm một người không xuất chúng vì mình rất sợ sự tung hô. Làm gì cũng bị soi mói. Là một học sinh giỏi thì k dc thế này thế kia, đôi khi ăn vụng hay k học bài cũng là chuyện bình thường mà...😂"
s8-0161,"Mình vẫn đang chật vật với việc tìm kiếm mơ ước của mình. Mình vừa mới tốt nghiệp ra trường và cảm thấy rất chới với, chợt nhận ra thứ mà trước đây mình nghĩ chỉ cần tốt nghiệp ra trường có việc làm là ổn. Nhưng bây giờ khi đã hoàn thành điều đó mình lại không cảm thấy hạnh phúc và không biết mình nên làm gì, sẽ đi về đâu và ước mơ thật sự của mình là gì. Nếu ai đó đã từng rơi vào tình trạng như vậy xin hãy cho mình lời khuyên nhé. Mình rất cảm ơn ❤️"
s8-0162,"Em từng là một hs lớp thường, đã từng có rất nhiều cơ hội nhm lại chọn từ chối lên lớp chọn vì nghĩ môi trường đó không phù hợp với mình. Nhưng không hiểu sao đến cơ hội cuối cùng mình lại đồng ý lúc đó mình cảm thấy bồi hồi lắm không biết mình làm vậy có đúng không? Mình có bị thụt lại không? Mình có bị cô lập không? Hàn vạn câu hỏi trong đầu mình nhưng đến khi thực sự bước vào lớp nhận được sự chào đón,thân thiện của các bạn xung quanh dù biết không phải ai cũng có ý tốt nhưng mình biết ơn vì ít nhất họ cũng tôn trọng và có đôi phần mến mình. Mình vẫn luôn cố gắng, nỗ lực và đôi lúc lười biếng nhưng khi được tham gia đội tuyển hsg toán mình thật sự bất ngờ khi nó bất chợt tới như vậy vì mình cũng có dự định tham gia nhưng lại trì hoãn vì sợ mình không có khả năng. Khi được thầy chọn mình chỉ ồ chắc mình ăn may thôi nhỉ, có một hôm thầy lại nói có bạn học 6thang đã tham gia hsg thật sự lúc đó mình mới nhìn lại những gì mình đã bước qua nó là một bước ngoặc khá lớn và bất ngờ với mình. Mình biết quãng đường phía trước của mình còn dài lắm, hiện tại không phải là đích đến của mình! Biết ơn rất nhiều vì những điều đã trải qua và biết ơn thầy, cô, bạn bè vẫn luôn quan tâm ủng hộ và quý mến mình và luôn có bame phía sau ủng hộ, quan tâm mình❤"
s8-0163,"đảo này có cho khách ra không anh , kiểu em muốn ra trải nghiệm như a ấy , tự túc đi có dễ không ạ"
s8-0164,mèo của mình cũng bj ngta đánh ... bé k mất nhưng k đi lại được bme k ủng hộ mình nuôi bé nữa nên mang bé cho ngta đi ăn ... mình k thế làm gì cả........
s8-0165,"3 cách loại bỏ tiêu cực . 1: xả cơn giận trong suy nghĩ ,tưởng tượng 2: xả cảm xúc tiêu cực bằng hoạt động đổ mồ hôi : gym ,chạy bộ 3: tắt nguồn tiêu cực. Cảm ơn thầy"
s8-0166,"đã 3 tháng rồi, chưa một giây nào mình ngưng nghĩ về cậu ấy, mình biết, ""còn trẻ mà gặp người quá tốt thì sẽ rất tiếc"" là cậu ấy nói đúng, thật ư? Cậu ấy nói hết yêu mình rồi...Sau hơn 2 năm bên nhau, giờ thì mỗi lần nghĩ lại, lúc thì mình căm ghét vì cậu ấy bỏ lại mình với bao dự định bao lời hứa dang dở, lúc thì ân hận vì đã chưa đủ hiểu nhau... Lời nói hôm ấy đến bất ngờ lắm, 10 phút sau khi cậu ấy tặng quà cho mình, 3 ngày sau khi đột nhiên không nói gì... Mình bị bóp nghẹt, mình chết chìm trong đó đến giờ... Cảm ơn các cậu đã an ủi mình, nhưng"
s8-0167,"1. Sự khác biệt giữa Sống và Tồn tại: Tình yêu 2. Sự trưởng thành: Your way -> my way -> our way 3. Sự xuất hiện của AI và các mối đe dọa: Cần tìm ra sự khác biệt giữa con người và máy móc, quay về những giá trị cơ bản của con người -> trở nên con người hơn 4. Khai phóng bản thân -> tìm ra chính mình -> làm ra chính mình -> sống với chính mình -> Giữ được chính mình (Ta là sản phẩm của chính mình) 5. Tìm mình: Tìm giới tính/ Tìm chuyên môn (tìm được tài năng) /Tìm văn hóa 6. Muốn làm giàu <- Tạo giá trị <- sáng tạo lớn <- cái đầu độc lập tự do 7. Cần tư duy phản biện qua những câu hỏi ngược lại -> chạm được gốc dễ của mọi thứ -> trở nên tự tại Một tập postcard thật ý nghĩa, bổ não và giá trị với mình."
s8-0168,Cam ơn cô Hương Lê tôi bị rất nhiêu triệu chứng như cô vừa kể
s8-0169,Con trâm cảm rr
s8-0170,"Trong năm 2024 vừa qua, em cảm thấy rất biết ơn và may mắn vì em đã gặp một cộng đồng vô cùng tích cực và phát triển giúp em có nhiều góc nhìn hơn trong cuộc sống, em đã cho bản thân cơ hội để dám thử và trải nghiệm. Nhưng bản thân em vẫn còn mông lung nhiều thứ chưa biết mình nên làm gì tiếp theo. Em vẫn còn nghiện hành vi trì hoãn để rồi bản thân lười biếng và vô định, rồi sau đó là có quá nhiều việc mình phải làm, khi chỉ chú tâm vào làm việc thì em nhận ra em lại đang bỏ rất ít thời gian có gia đình và mối quan hệ xung quanh. Em mong trong năm 2025 em sẽ không còn ngại ngùng, nhút nhát nữa mà dũng cảm đứng lên trải nghiệm nhiều thứ rồi suy ngẫm lại về hành trình đó để em nhận ra những bài học em cần khắc cốt ghi tâm và cũng khám phá ra bản thân có cá tính gì, điểm mạnh, điểm yếu ở đâu để cải thiện bản thân tốt hơn. Một lần nữa, em cảm ơn anh Trí đã chia sẻ những lời khuyên và kiến thức vô cùng hữu ích 🥰💕✨️💖❤️‍🔥"
s8-0171,"Em ơi , cô kia và chồng em đang quan hệ bất chính , vi phạm chế độ 1 vợ 1 chồng . Em ko cần phải lăn tăn cứ để cho họ vui vẽ đi , bố mẹ chồng em cũng đang đi con đường sai vì ủng hộ con trai mình vi phạm chế độ 1 vợ 1 chồng đó . Em nói ko được thì em làm đơn thưa hai người đang vi phạm chế độ 1 vợ 1 chồng , cho họ bài học cuộc sống đi em . Mình ko làm họ bảo minh ngu đấy . Trong đó có cả cha mẹ nói nữa"
s8-0172,"Chẳng biết anh Siro có đọc được cmt này không... Em và cô ấy học chung trường cấp 3, hồi đi học cô ấy ngỏ lời làm quen em trước, bọn em rất hiếm khi chạm mặt nhau cũng tại vì khác lớp, nên em cũng chẳng để tâm mấy. Mãi sau lúc lên đến đại học em mới chủ động liên lạc lại với cô ấy, một thời gian em cảm nhận được cô ấy quan tâm đến mình, cũng có chút rung động. Em cảm nhận được cô ấy như đang gieo hy vọng cho em, trong đầu em vẽ ra đủ mọi kịch bản đẹp nhất của 2 đứa, nhưng rồi một ngày biết được cô ấy đã có người khác... Biết rằng chẳng là gì của nhau, nhưng trong lòng cứ có gì đó hụt hẫng... Thời gian này em vô tình xem các live concert của anh, bắt đầu tìm nghe các bài hát của anh nhiều hơn, khi nghe nó em cảm thấy vừa có chút buồn tiếc nuối, nhưng nhiều khi cũng xoa dịu phần nào tâm trạng... Cảm ơn anh, chúc anh thành công hơn trong sự nghiệp"
s8-0173,Trên đời này có những người họ không giỏi nhưng có những người học giỏi luôn chê bai kẻ yếu thế như tôi tôi không giỏi nhưng họ nói họ chê tôi không quan tâm khi tôi phấn đấu thì họ phá
s8-0174,Sao cứ ngang dọc xem khó chịu quá 😅
s8-0175,"Mình và anh quen nhau đc hơn 2 năm, dù đôi khi trong lòng bộn bề toan tính cũng có lúc muốn buông tay, có nhiều khi mọi thứ trong cuộc sống muốn chúng mình dừng lại, tính cách, tôn giáo, văn hoá…. Đủ thứ…. Cho đến 1 ngày mình đi xóc quẻ, ai cũng khen quẻ đẹp, tài chính, công việc mọi thứ đều ổn, và đặc biệt người đàn ông tiếp theo sẽ là 1 người giàu có và hỗ trợ mình rất nhiều…. Tự nhiên sợ việc đánh mất anh. Anh đến với mình không phải quãng thời gian tươi đẹp nhất, cũng ko phải người cưng chiều mình nhất, …. Nhưng là người vì mình mà nỗ lực nhất…. Thật hi vọng có thể cùng nhau bình bình an an mà già đi…"
