review_bucket,comment_text,source_weak_label,source_confidence,source_depression_score,phobert_label,probability,prob_normal,prob_depression,need_review,suggested_label,final_label,reviewer_note,row_id
model_uncertain,"2:17 Đi qua những ngày mưa Em ơi đã về chưa Chỉ còn lại kỷ niệm cùng vài tỉ chuyện em của ngày xưa Anh vẫn chưa một lần được nói Cũng chẳng níu được nổi Hạnh phúc rồi sẽ tắt đi trước khi mất đi đã có được rồi Anh đi thật chậm, nhìn lại nơi ta từng đi qua Hình bóng em vẫn còn đang thấy trên từng trang giấy anh còn ghi ra Trong lòng này như là tiết cuối sau cùng tiếc nuối chẳng ngừng suy nghĩ Gặp lại nhau chẳng biết nói chào chỉ biết cúi đầu thôi người tri kỷ Ở trong phòng tối Yêu em bằng cả trái tim lại xa vì lời nói Một lần nhất thời nên mất rồi Tâm tư mơ màng về những ngày cuối Trời thì tối đen trong lòng này chẳng thể nói lên Chỉ còn lại trong lòng cố chấp vẫn là cố lấp đi những thói quen Em có quên người nào đó chưa Nắm tay em dù trời có mưa Đưa em đi qua những ngày nắng sao chuỗi ngày vắng chẳng còn đón đưa Anh cố gắng nhắm đôi mắt lại không muốn nhắc lại mong một mai khác Vì trái tim chẳng thay đổi nên chỉ yêu mỗi em chẳng một ai khác",uncertain,low,0,normal,0.5419487059116364,0.5419487000000001,0.4580513,True,normal,,,r5-0296
model_uncertain,Thật sự mệt mỏi. Ước chỉ là ước 😢,uncertain,low,3,depression,0.5420019626617432,0.45799804,0.54200196,True,depression,,,r5-0297
model_uncertain,"Không còn thấy, chẳng thể chạm, suốt đời chỉ để trong tim cất giữ 🤦🏼‍♀️",uncertain,low,0,depression,0.542080819606781,0.45791919999999997,0.5420808,True,depression,,,r5-0298
model_uncertain,nhiều lúc không biết bám víu vào đâu. có nhiều lúc nghĩ mình chết từ lúc nào rồi nhưng không biết bao giờ mới được chôn cất. cảm ơn ad,normal_auto,medium,-2,normal,0.5421310067176819,0.5421309999999999,0.457869,True,normal,,,r5-0299
model_uncertain,Ai bị mất ngủ nên tới những bác sĩ chuyên điều trị về bệnh tâm thần nhé. Mk trc bị kiểu như muốn điên rồi may uống lại khỏi,uncertain,low,3,normal,0.542219340801239,0.5422193399999999,0.45778066,True,normal,,,r5-0300
model_uncertain,😢 tôi ko hiểu tôi tiếp tục sống để đc gì 😭😭😭😭,uncertain,low,0,normal,0.5422803163528442,0.5422803199999999,0.45771968,True,normal,,,r5-0301
model_uncertain,"Mình cũng từng trải qua giai đoạn như vậy. Trống rỗng, mờ mịt và chẳng thể hiểu nổi tồn tại có ý nghĩa gì. Nhưng rồi m quyết định đúng đắn nhất của mình là 3 năm trước đã đi học thiền, từ đó m học quay vào lắng nghe chính mình. Bây giờ cuộc sống mình cũng không thay đổi nhiều, không nhiều tiền, không tình yêu nhưng cái thay đổi là cách mình nhìn và cảm nhận mọi vật mọi việc xung quanh. Be happy 😊",uncertain,low,3,normal,0.5423377752304077,0.54233778,0.45766222,True,normal,,,r5-0302
model_uncertain,Co bị đau đầu ko chị,uncertain,low,0,depression,0.5423380732536316,0.45766189999999995,0.5423381,True,depression,,,r5-0303
model_uncertain,Mình chỉ là người thất bại thôi 😞,uncertain,low,0,normal,0.5424294769763947,0.54242948,0.45757052,True,normal,,,r5-0304
model_uncertain,"Có Ai hiểu không 😢, Tôi thi đc 9 điểm vậy mà ba mẹ tôi chửi tôi vì sao không đc 10 mà trông khi tôi đã cố hết sức rồi ( Tôi lớp 10 ) Ba mẹ tôi còn bảo tôi sao không chép phao cho điểm cao , tôi không biết nói gì luôn 😢😢, Ba mẹ tôi toàn nói bây giờ điều kiện học hành tốt nhưng ba mẹ đâu biết điều kiện càng tốt thì Học càng khó nó là tỉ lệ thuận , Ba mẹ bảo tôi sao ko ra ngoài chơi cho biết làm cái này cái kia , nhưng khi tôi điểm thấp hơn bình thường 1 chút ba mẹ tôi lại nói Suốt ngày lêu lỏng không lo học hành , nhìn con người ta học ngày học đêm kìa 😢",uncertain,low,0,normal,0.5424977838993073,0.5424977799999999,0.45750222,True,normal,,,r5-0305
model_uncertain,Nói ra thì đau nhưng nếu giữ thì lại mệt mỏi ☺,uncertain,low,3,depression,0.5425125956535339,0.4574874,0.5425126,True,depression,,,r5-0306
model_uncertain,"Thật sự luôn , thất tình nó đáng sợ lắm , nó cứ dày vò tinh thần",uncertain,low,0,normal,0.5426582396030426,0.54265824,0.45734176,True,normal,,,r5-0307
model_uncertain,"Mình và ng ấy im lặng .ngắt kết nối 6 tháng nay rồi. Có nên hủy kb fb và zalo không bạn? Mình cũng nản rồi, sự lạnh lùng vô tâm của họ",uncertain,low,0,depression,0.5428756475448608,0.45712434999999996,0.54287565,True,depression,,,r5-0308
model_uncertain,E đang hoang mang quá thầy ạ. Ở xa nhà cứ thấp thỏm về tin tức của gia đình ở VN. Nhưng đúng an lòng khi nghe được giọng của thầy. Chưa nói đến nội dung chỉ cần giọng thầy cất lên là bao nhiêu buồn đau lo lắng đều nguôi ngoai ❤,uncertain,low,0,normal,0.54290971159935,0.5429097,0.4570903,True,normal,,,r5-0309
model_uncertain,Em tuy mới 11 tuổi nhưng đã bị hết tất cả điều nêu trên... Nhưng em ko dám nói với bố mẹ,uncertain,low,0,depression,0.5429465174674988,0.4570535,0.5429465,True,depression,,,r5-0310
model_uncertain,"Cảm ơn chị rất nhiều, nhờ chị mà e tìm lại đc chính mik, nhắc nhở lại mik muốn làm j, trở thành ai, có cuộc sốg như thế nào. E đã từng muốn trở thành ng độc lập như chị bh từ lúc nhỏ, chua bik đến chị và sau khi gặp đc ng e rat yeu, nhung ko thuoc về mik, e thấy cực kì lạc lõng và cô đơn, vì ng đó mà e phá vỡ mọi nguyên tắc của mik, vì ng đó mà e muon từ bỏ cs tự do để nghĩ về ngôi nhà và những đứa trẻ. Nhờ chị mà e bik bản thân nen buong bỏ và nen làm j bh. Cảm ơn chị rat nhieu ạ",uncertain,low,1,depression,0.54320228099823,0.4567977,0.5432023,True,depression,,,r5-0311
model_uncertain,Cái gì hẹp và có lỗ la tui sợ trừ cái tui mê mẩn nó muốn chết vì nó.,depression_auto,medium,5,depression,0.5433731079101562,0.45662689999999995,0.5433731,True,depression,,,r5-0312
model_uncertain,Tự dưng mình thấy thật buồn. Rất buồn.,uncertain,low,0,normal,0.543435662984848,0.54343566,0.45656434,True,normal,,,r5-0313
model_uncertain,Thầy ơi . Em sắp thi tuyển sinh rồi ạ thì có cách nào để ôn thi hiệu quả được không ạ? Với việc học nhiều bài kiểu stress lắm ạ em rất lo không vào được trường mong mún thì làm cách nào để giảm bớt suy nghĩ đó và tập trung ôn thi hơn ạ ❤️,uncertain,low,3,normal,0.5434711277484894,0.54347113,0.45652887,True,normal,,,r5-0314
model_uncertain,"cảm ơn chị em cũng sống trong môi trường độc hại nên giờ em vẫn nghi ngờ bản thân lắm, lúc nào cũng tin vào ý kiến của người khác hơn là mình mặc dù có khi em đã tin điều đó khá lâu rồi, em dễ lung lay lắm giờ em đang tập thay đổi",normal_auto,medium,-2,normal,0.5434909760951996,0.5434909800000001,0.45650902,True,normal,,,r5-0315
model_uncertain,"nghe bài này lại nhớ về những ngày ấy,đau buồn đến tê tái",uncertain,low,0,depression,0.5435461401939392,0.45645386,0.54354614,True,depression,,,r5-0316
model_uncertain,Có khi trc mẹ tui cũng v á khóa cửa là bị chửi có bửa về trễ chút là bị vs lại tui cũng có vừa đâu nên nạt lại cãi lộn và mẹ tui mà họng tui lớn hơn vs hỏi mấy câu mẹ tui ko trl đc nên giờ riết hết cấm tui r nhiều cái chứ cũng nêm vừa thôi,uncertain,low,0,depression,0.5435971617698669,0.45640284,0.54359716,True,depression,,,r5-0317
model_uncertain,"This reminds me of another related stress symptom: compassion fatigue. Something all too common in caregiving positions... beit in a professional capacity like a doctor or therapist... but also in the more common - being in the position for someone close to you in some sense (parents, children, SOs, friends, etc.). There's definitely a sense of burning out after so long trying to do damage control. (I maaay be partly venting here because oh man. Is this my current situation. But I'll spare all the details.)",uncertain,low,3,normal,0.5436241924762726,0.5436242,0.4563758,True,normal,,,r5-0318
model_uncertain,"Khi đi học,chuyện này gần như luôn xảy ra với chúng ta! Ta mệt,nhưng cũng phải đi học! Đôi khi mình cũng muốn nghỉ học vì chịu áp lực nhiều quá! Nhưng mình không muốn bị chê cười là ngu dốt! Và để cho ba và mẹ chúng ta thấy rằng mình tốt,mình có học thức!",uncertain,low,3,depression,0.543828547000885,0.45617145000000003,0.54382855,True,depression,,,r5-0319
model_uncertain,Con bị mất ngủ 10 ngày mong bs tư vấn ạ,uncertain,low,3,normal,0.5439794361591339,0.54397944,0.45602056,True,normal,,,r5-0320
model_uncertain,"sự kết hợp của 3 bài này chỉ khiến t cảm thấy ""trống rỗng"" 1 cxuc lẫn lộn nh đau đớn đến nhói lòng bởi cái"" trống rỗng "" mà 3bài này mang lại kiểu cgiac mất đi nhiều thứ vai ấy nma mọi thứ đều qua r í và đọng lại ở bthan chỉ sót lại nỗi cxuc 1 ít 1 lời khó nói hết",uncertain,low,3,normal,0.5444226861000061,0.5444226999999999,0.4555773,True,normal,,,r5-0321
model_uncertain,E k tự tin khuôn mặt e tự ti bên trong e thôi,uncertain,low,3,depression,0.5447558164596558,0.4552442,0.5447558,True,depression,,,r5-0322
model_uncertain,"Hi Sun, thực ra xem video này mình chợt nhớ đến câu nói ""đông người không cứu nổi cô đơn"", nhiều người cứ nghĩ rằng xung quanh phải có rất nhiều người mới không cô đơn, nhưng cuối cùng lại lạc lõng giữa biển người. Thực ra, tất cả những người bận rộn với mục tiêu, họ đều cô đơn, hay đúng hơn là cô độc. Và người ta chỉ cô độc chứ không cô đơn. Người ta chỉ cô đơn khi bản thân người ta không tìm được tâm hồn đồng điệu, hoặc không thể làm bạn được với chính mình. Mà khi càng lớn lên, chúng ta thường sẽ trải qua giai đoạn ở -một -mình nhiều hơn là tới chốn đông người....Mình cũng như Sun, bận quá, không có thời gian để cô đơn và hỏi rằng mình có cô đơn không, hay nói đúng ra đó là nỗi ""cô đơn thượng liu"" vì mình đang tự mình trải nghiệm cuộc hành trình không giống ai, dĩ nhiên, nếu bản thân mình sống khác đi với đám đông mình sẽ có kết quả khác với đám đông ^^ Tựu chung, chúng ta hãy yêu thương bản thân và làm bạn với bố mẹ người thân của mình trước. Mọi người trong xã hội ai rồi cũng sẽ đến và lướt qua cuộc đời chúng ta. Dựa vào chính mình mới là sự dựa dẫm bền vững :))) (Hôm nay tâm trạng tốt, nói hơi nhiều ahihi) Chúc Sun dui <3",uncertain,low,1,normal,0.5448405146598816,0.5448405000000001,0.4551595,True,normal,,,r5-0323
model_uncertain,"Những lúc mệt mỏi, căng thẳng, em lại tìm đến anh",uncertain,low,3,depression,0.5448535680770874,0.45514643,0.54485357,True,depression,,,r5-0324
model_uncertain,Mất ngủ xuất phát từ Những hạt giống tiêu cực trong tâm thức của mình,uncertain,low,3,depression,0.5449700355529785,0.45502995999999996,0.54497004,True,depression,,,r5-0325
model_uncertain,"Khi e xem video này, e cảm thấy vô cùng shock vì nó như vạch trần tâm trí của e chính xác qua từng chữ, từ hoàn cảnh, suy nghĩ, nỗi sợ. E cảm ơn vì có video này e cảm thấy bản thân mình không tệ đến vậy, e đã thay đổi suy nghĩ ngay sau khi nghe a nói. Thực sự biết ơn vì a đã đến đúng lúc và cho e một góc nhìn mở rộng hơn. Chúc a đạt nhiều thành công và phát triển hơn nữa!",normal_auto,medium,-2,normal,0.5450904667377472,0.54509047,0.45490953,True,normal,,,r5-0326
model_uncertain,Cảm giác buồn ko lối thoát...,uncertain,low,0,normal,0.5451741516590118,0.54517415,0.45482585,True,normal,,,r5-0327
model_uncertain,"Chị Quỳnh ơi chị có thể chia sẻ những kỹ năng mà phụ nữ nên rèn luyện để phát triển và tin tưởng vào chính mình hơn dc không ạ? Em thường dễ cảm thấy nghi ngờ vào khả năng của chính mình, em rất dễ cảm thấy tự dằn vặt khi em làm sai trong công việc, dù nhiều người khác đã trấn an em là em đang làm tốt rồi,... em vẫn luôn cảm thấy mình thiếu sót và lo lắng ạ. Em cảm ơn c Quỳnh <3",normal_auto,medium,-2,depression,0.5452353954315186,0.45476459999999996,0.5452354,True,depression,,,r5-0328
model_uncertain,Minh uống zoloft trên 10 năm rồi sau đó bị side effects là panick attack nen minh stop sau đó mình bị anxiety 😢,uncertain,low,0,normal,0.5453078150749207,0.54530782,0.45469218,True,normal,,,r5-0329
model_uncertain,"Ở tuổi 27, hết ngày hôm nay là chị sang tuổi 28. Vậy mà ngày hôm nay chị cô đơn đến mức ko có buổi hẹn đi đón giao thừa như mọi năm trước vì bạn bè thân thiết đều đã có cuộc sống riêng và ở bên bạn trai/chồng, có ngừoi thì đã đi nước ngoài. Nguyên ngày hôm nay lại đúng ngày dì dâu ghé thăm, đau bụng và ở 1 mình trong phòng, chị đã rơi nước mắt và tự hỏi tại sao mình lại vô tình đẩy mình rơi vào tình cảnh đáng thương như vậy. Lẽ ra chị nên đặt chuyến xe về thăm quê thay vì đợi đến tết ta để về luôn. Lẽ ra chị phải có 1 người bạn trai bên cạnh ở cái tuổi này,… Những câu hỏi liên tục trong đầu, và sau tất cả chị tự vấn lại mình và thấy là tất cả những gì ở hiện tại đều đến từ những quyết định, lựa chọn của chị trong quá khứ. Lẽ ra chị vẫn sẽ có bạn trai nếu chị ko quyết định chia tay hồi 4 tháng trước vì ng ấy ko phải là ng chị yêu. Chị ko về nhà vì cứ nghĩ rằng mình sẽ có được 1 ai đó đi chơi chung đêm giao thừa… Đôi khi cuộc sống ko diễn ra như mình muốn và mình phải tự học cách năng động, thích nghi, chủ động, trách nhiệm với bản thân mình hơn để thời gian của mình trôi qua ko bị vô nghĩa và nhạt nhẽo. Cảm ơn podcast của em, rất tích cực và phù hợp cho nhiều người trẻ cần chữa lành những sự yếu đuối trong tim mình. Chúc em nhiều thành công hơn trong năm mới 2024.❤",depression_auto,medium,6,normal,0.5454302132129669,0.5454302,0.4545698,True,normal,,,r5-0330
