"annotation_id","annotator","created_at","final_label","id","lead_time","reviewer_note","row_id","text","updated_at" 
177,"1","2026-06-18T11:01:06.285770Z","uncertain",177,240.478,"Không rõ sự áp lực về học tập như vậy đã làm cho người viết trầm cảm hay là đang cảm thấy kiệt sức vì áp lực","s8-0176","Đây là thời gian học hè của tôi: Toán: học 7:30 đến 9:30 tuần 2 buổi. Tiếng Anh gia sư: 7:30 đến 9: 30 tuần 2 buổi.Tiếng Việt: 7:30 đến 9: 30 tuần 2 buổi. Tiếng Anh bình thường: 7:30 đến 9: 30 tuần 2 buổi. Chiều: Piano: 2:30 đến 4:30 tuần 2 buổi. Bơi: 4:30 đến 6:00 tuần 2 buổi. Cờ vua: 3:00 đến 5:30 tuần 2 buổi. Múa cổ trang: 3:00 đến 8:00. Học liền tù tì.Thêm 2 quyển ôn hè Toán và Tiếng Việt mỗi 1 quyển 100 trang. Nhiều phụ huynh nghĩ rằng mình đang làm cho con 1 cuộc đời thành công nhưng thật ra là đang gây cho con một áp lực vô hình. 😣😖😭😢😓","2026-06-18T11:01:06.285798Z"
178,"1","2026-06-18T11:01:23.164106Z","normal",178,15.618,"","s8-0177","Những người không tìm thấy cho mình đích đến của cuộc sống thì họ đều cảm thấy cuộc sống của mình là vô nghĩa. CTCM đã ban cho chúng con được nhận biết đích đến của mình là quê hương NTĐ. Chúng con được hạnh phúc vì ĐCT CM đã ban cho con đường đi vào SS đời đời. ĐCT CM đã ban cho chúng ta lời hứa đi vào NTĐ. CTCM đời đời! Amen!","2026-06-18T11:01:23.164131Z"
179,"1","2026-06-18T11:03:02.334396Z","normal",179,97.919,"","s8-0178","Năm tôi 12 tuổi. Vì không chịu học tập, tôi quyết định ăn chơi phát táng, cha mẹ cố gắng kiếm tiền để tôi có tương lai. Nhưng đổi lại là sự lơ là việc học của tôi. Năm tôi 20 tuổi, vì không tìm được việc làm nên tôi phải ăn xin, kết quả là vì quá đói nên tôi qua đời ở tuổi 20. Sống lại, tôi quyết học hành, cha mẹ hãnh diện vì có đứa con chăm ngoan. Năm tôi 20 tuổi, tôi thành công bước vào giới hào môn, sở hữu công ty giàu nhất nhì thành phố tôi nhìn những gì mình xây nên đầy tự hào và khẽ nói trong lòng : "" cảm ơn đã cho tôi cơ hội làm lại cuộc đời, tôi đã thành công, cha mẹ hãnh diện vì tôi, cảm ơn học hành đã cho tôi cơ hội. ""","2026-06-18T11:03:02.334429Z"
180,"1","2026-06-18T11:04:13.186487Z","depression",180,19.626,"","s8-0179","Mình lo âu trầm cảm 10 năm.Vẫn đang nỗ lực.Cảm ơn sự chia sẻ của chị❤","2026-06-18T11:04:13.186506Z"
181,"1","2026-06-18T11:04:23.605470Z","normal",181,9.087,"","s8-0180","Khi bị đối xử tệ, đừng để trái tim chìm trong oán giận. Hít sâu, nhớ luật nhân quả: ai gieo gì sẽ gặt nấy—ta không cần “trả đũa” để tự buộc mình vào vòng khổ. Thay vào đó, giữ chánh niệm, đặt ranh giới rõ ràng để bảo vệ mình, và đáp lại bằng ái ngữ khi có thể. Không phải dung túng cái sai, mà là chọn cách cao quý hơn: sửa mình, làm lành, sống tử tế. Người kia sẽ tự chịu quả của họ; còn ta, nhờ buông nhẹ, lòng an hơn, đường đời sáng hơn.","2026-06-18T11:04:23.605490Z"
182,"1","2026-06-18T11:04:52.974273Z","depression",182,11.637,"","s8-0181","Cháu chào bác .cháu bị rối loạn lo âu trầm cảm hay lên cơn nóng ran bốc hỏa khắp người .uống thuốc rối loạn lo âu trầm cảm cũng bị nóng ran khắp người lên cơn hoảng loạn .có khi uống thuốc hay cơ thể đỡ nóng .nên cháu ko biết phải thế nào .mong bác tv .cháu cảm ơn ạ","2026-06-18T11:04:52.974291Z"
183,"1","2026-06-18T11:04:59.176945Z","uncertain",183,98.115,"Không rõ người này có bị trầm cảm hay không (Một người trầm cảm hoặc bình thường đang cảm ơn sự chia sẻ của một sư cô)","s8-0182","Cam on su co rat nhieu","2026-06-18T11:06:32.793963Z"
184,"1","2026-06-18T11:08:33.692701Z","uncertain",184,119.46,"Không rõ là hiện giờ người viết có còn dấu hiệu trầm cảm như lúc làm việc hay không","s8-0183","minh xem vid nay vao ngay nghi dau tien sau khi quit 2 jobs va finished 4 subjects, sau nhieu ngay mat ngu vi suy nghi, vi assessments va vi trach nhiem voi cong viec. da co luc ngoi bat khoc tren lop trong su bat luc. va cuoi cung minh chon tu bo, lam xong bai tap va danh cho minh thoi gian nghi ngoi. ban tay ta lam nen tat ca co soi da cung se thanh cong, chi co suc khoe la khong bao gio lay lai dc","2026-06-18T11:08:33.692720Z"
185,"1","2026-06-18T11:08:44.110984Z","normal",185,9.196,"","s8-0184","Mối tình đầu của t. Anh rất thích nhạc. A hiền và tử tế. A thường hát cho t nghe. Yêu xa nhưng thương lắm. Nhưng chỉ vì tính trẻ con nông nổi. T k hiểu đc áp lực từ công việc của a. Mệt mỏi của a. Lúc nào cũng cáu gắt gay sự voi a. Nên chúng ta xa nhau. Đến g nghe lại những bài nhạc a hay hát. T vẫn còn nhớ. Nhớ rất rõ. Buồn 2020","2026-06-18T11:08:44.111009Z"
186,"1","2026-06-18T11:08:53.216986Z","normal",186,5.077,"","s8-0185","e vừa nhận kết quả phân chuyên ngành và nó vào hải quan . e ko bt mk chọn đúng hay sai nữa:(((","2026-06-18T11:08:53.217016Z"
187,"1","2026-06-18T11:11:36.268569Z","normal",187,161.764,"","s8-0186","😠 Cảm ơn mình cũng đang gặp không đâu nói chuyện trước mắt trong già cha mẹ lúc nào cũng ỷ vào vai cấp rồi làm cha làm mẹ rồi muốn nói gì là nói mình không thể chấp nhận quanh năm suốt tháng cứ hành động lời nói đó cha mẹ mình rất khó chịu . Mình là chửi luôn chứ không sợ cha mẹ lâu nay nhẫn nhịn không nói dù biết đó là cha mẹ mình nói thẳng với mấy bạn lâu nay trong lòng mình muốn chửi cha mẹ ác ý mà cứ cho là tốt ý cha mẹ đánh mình thì thứ vui cho mình thôi chứ mình không sợ còn im lặng là mình khinh","2026-06-18T11:11:36.268594Z"
188,"1","2026-06-18T11:11:51.587103Z","normal",188,14.167,"","s8-0187","Càng nghe càng thấy thấm thật, bình thường nghe chỉ để giải trí, nhưng chỉ có những người rơi vào hoàn cảnh này mới thấy thấm thía được nỗi đau tận cùng.","2026-06-18T11:11:51.587123Z"
189,"1","2026-06-18T11:11:58.065287Z","normal",189,5.271,"","s8-0188","Tôi biết trường hợp học sinh từng học ở Vietnam, qua Mỹ đi học trung học (high school) và sử dụng tài liệu trong lúc thi cử. Cô giáo Mỹ bất ngờ tới mức ""Trời, có chuyện này nữa sao?""","2026-06-18T11:11:58.065315Z"
190,"1","2026-06-18T11:12:01.108792Z","normal",190,1.949,"","s8-0189","Trung Hoa Dân Quốc có trước, Cộng Hòa Nhân Dân Trung Hoa đòi tách khỏi Trung Hoa Dân Quốc thì có","2026-06-18T11:12:01.108812Z"
191,"1","2026-06-18T11:12:09.247668Z","normal",191,7.157,"","s8-0190","mong dc thành công ạ? thành công thật sự phải trả giá một quá trình hết sức gian qua nan,cố gắng, tuyệt vọng mới có thể ăn đc quả ngon. cũng giống như dành thời gian cho một cái cây, ngày nào cũng tưới nước lên cho nó(kiến thức), rồi một ngày nào đó ko xa, cái cây(bạn đấy)năm ấy chưa biết gì giờ đã trưởng thành,trở thành một cái cây cao lớn(thành công)!","2026-06-18T11:12:09.247686Z"
192,"1","2026-06-18T11:12:23.472575Z","depression",192,10.786,"","s8-0191","Cám ơn bs rất nhiều , mình bị bệnh trầm cảm đã rất lâu rồi . Chính thức chữa bệnh tới giờ được khoảng 12 năm . Cảm giác bệnh càng nặng hơn , rất là chán nản ( mình 60 tuổi )","2026-06-18T11:12:23.472599Z"
193,"1","2026-06-18T11:12:42.903625Z","exclude",193,18.258,"","s8-0192","i've had both, caused by extreme stress. It costed me 2 years of my life but i'm glad to say i got over the depression and also mostly over the burnout. I still have stress and i still have periods where i experience anxiety attacks, isolate myself because i need to recharge, or am not motivated enough to even awnser simple texts. But, i'm getting so much better. I got over it by myself, i had therapy for a brief period of time but it didn't work because my burnout & depression were caused by a stressful situation at home. Naturally as the situation got better, i found more rest, and with that little bit of energy i got to work on my depression too. It was a long struggle but to the people who experience this too, you can get out and feel alive once again","2026-06-18T11:12:42.903645Z"
194,"1","2026-06-18T11:12:54.062998Z","normal",194,9.551,"","s8-0193","không hẳn là mệt mà chúng em chỉ muốn có thời gian vui chơi giải trí, cả tuần có được ngày nghỉ mà đi học nốt thì buần lắm","2026-06-18T11:12:54.063034Z"
195,"1","2026-06-18T11:13:09.076360Z","depression",195,13.796,"","s8-0194","các ban bi rôi loan no âu sợ hãi trâm cảm thử uông nước lá he tươi xem ,mình uông thấy đỡ cảm giác sảng khoái","2026-06-18T11:13:09.076380Z"
196,"1","2026-06-18T11:13:19.224293Z","normal",196,8.99,"","s8-0195","Mọi người con đường đi học là con đường dẫn tới thành công nhanh nhất không phải là học bài sẽ có thành công nhưng học bài sẽ khiến mọi người đi đến thành công nhanh nhất có thể mọi người hãy nhớ điều đó và suy nghĩ còn không học bài thì các bạn khó mà xem được việc làm đời người là như vậy","2026-06-18T11:13:19.224361Z"
197,"1","2026-06-18T11:13:25.939759Z","normal",197,5.71,"","s8-0196","Nhỏ giờ chưa lấy cắp thứ gì của ai bao giờ, mà mất đồ là lại bị đổ thừa =)) hồi đó còn khóc rồi giải thích, còn giờ tin hay không thì tùy dù gì nói hông lấy cũng hông ai tin ಠ ل͟ ಠ","2026-06-18T11:13:25.939779Z"
198,"1","2026-06-18T11:13:28.624879Z","normal",198,1.494,"","s8-0197","Cái cuối cùng là cười xỉu 😁😆","2026-06-18T11:13:28.624906Z"
199,"1","2026-06-18T11:13:34.072083Z","normal",199,4.116,"","s8-0198","Nghe hoang đường quá .nó đứng ở ngoài cửa nhà vệ sinh mà vẫn nói oang oang kiểu này như đọc chuyện thì đúng hơn","2026-06-18T11:13:34.072106Z"
200,"1","2026-06-18T11:13:41.535685Z","normal",200,6.21,"","s8-0199","Không ra gì cũng hỏi xin chương trình đừng trả lời","2026-06-18T11:13:41.535705Z"
201,"1","2026-06-18T11:13:46.199980Z","normal",201,3.355,"","s8-0200","Ô cháu vất vả ghê . Ko biết quay kiểu gì , chắc thay quần áo liên tùng tục 😂😂😂🎉🎉🎉❤❤❤","2026-06-18T11:13:46.199998Z"
202,"1","2026-06-18T11:13:52.696857Z","normal",202,3.459,"","s8-0201","Tập từ từ sẽ quen, lần đầu nói trước mặt 1 người, lần sau 2 người, lần 3 10nguoi, lần 4 lên 100 người, lần 5 1.000 người.","2026-06-18T11:13:52.696876Z"
203,"1","2026-06-18T11:14:05.615974Z","normal",203,11.685,"","s8-0202","Tôi phải công nhận chị hát bài này hay quá ,ai có tâm trạng giống lời bài hát khóc chết luôn ,lúc trước e bị người yêu bỏ e cứ nghe e càng khóc nghe đến đâu e khóc đến đó ,e ko dám nghe luôn bây giờ e hết buồn rồi e mới dám nghe hihi ,e phiên ai buồn ko nên nghe gì sẽ khóc như e và rất đao khổ","2026-06-18T11:14:05.615998Z"
204,"1","2026-06-18T11:14:13.044774Z","normal",204,6.314,"","s8-0203","Ô nhếch mép là thói quen của toii luôn á :00 =)) nhiều khi đang nói chuyện mà thấy ai vô duyên hay hài quá là nhếch mép=))","2026-06-18T11:14:13.044793Z"
205,"1","2026-06-18T11:14:15.918250Z","exclude",205,1.637,"","s8-0204","Acho que estou com Burnout, os sintomas que a Psiquiatra mencionou, cansaço mental, falta de motivação, principalmente o de problema de memória e concentração, estou lidando com isso, no trabalho as vezes me estresso muito, fora ficar muito tempo no celular e nas redes concerteza está afetando. Preciso descansar corretamente, em nome de Jesus Eu e quem estiver passando por isso, vamos nos curar e voltar a aproveitar a vida com mais energia e motivação! 🙏🏼 Obrigado pelo vídeo, sanou todas as minhas dúvidas!","2026-06-18T11:14:15.918279Z"
206,"1","2026-06-19T09:36:50.768775Z","normal",206,115.777,"","s8-0205","Cầm khổ quá làm quần quật suốt ngày mà bà mợ vẫn chưa bao h cho ăn no cảm ơn tg và thu huệ ha🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉😢😮","2026-06-19T09:36:50.768802Z"
207,"1","2026-06-19T09:37:32.141114Z","normal",207,18.334,"","s8-0206","Lúc nào cũng học theo người khác, đeo biết ngại à","2026-06-19T09:37:32.141139Z"
208,"1","2026-06-19T09:38:06.726338Z","normal",208,15.105,"","s8-0207","Chia sẻ của bác sỹ rất hay và thiết thực giúp cho mỗi người mỗi gđ có thêm kiến thức về bệnh trầm cảm từ đó phát hiện sớm và điều trị kịp thời tránh đi những cái chết đau lòng không đáng có nếu những người xq phát hiện sớm","2026-06-19T09:38:06.726358Z"
209,"1","2026-06-19T09:38:16.004923Z","normal",209,7.572,"","s8-0208","hôm nay... à không 2 3 tiếng trước là 1/4 mxh chuyền nhau về câu chuyện cậu bé kết thúc cuộc đời của mình qua khung cửa sổ... tui lại tìm đến video này. một nơi mà có 1 người cho tui nghe về câu chuyện của họ...","2026-06-19T09:38:16.004941Z"
210,"1","2026-06-19T09:39:27.605338Z","depression",210,68.982,"","s8-0209","Toi la nguoi bi tram cam va khoang thoi gian nang nhat la kuc toi bat dau dung thuoc trong khoang 6 thang va 1 nam va khi da vuot qua dc thi no cung co khac gi ban dang dau dau uong thuoc het thi co the 1 vai thang gap 1 lan nua ,nhung tram cam thi la can benh tu minh biet minh va minh tu dieu khien dc cam xuc va cam xuc no dua den su tram cam thoi hehe","2026-06-19T09:39:27.605369Z"
211,"1","2026-06-19T09:39:31.813369Z","normal",211,2.805,"","s8-0210","Đứa kia ăn nhanh còn con bạn ăn từ từ","2026-06-19T09:39:31.813399Z"
212,"1","2026-06-19T09:39:47.002717Z","depression",212,13.943,"","s8-0211","Bạn ơi cho mình hỏi Là mình bị không ngủ được 28 năm nay rồi,có thời kỳ mất liền cả tháng,không ngủ được, không buồn ngủ,đôi khi có ngáp dài nhưng không buồn ngủ,vào giường 22h nằm trằn trọc,đến 1.2.3.4h sáng vẫn không ngủ được, nếu khi nào có ngủ được thì mê,linh tinh, nếu hôm nào mà không mê là hôm đó không hề ngủ được,+ thêm tiếng ve kêu trong tai 8 năm nay rồi nó làm cho M khổ quá,xin bạn cho biết ai trị được bệnh này để M tìm đến chữa, xin cảm ơn 🙏 Nguyễn thị Loan 51 tuổi","2026-06-19T09:39:47.002742Z"
213,"1","2026-06-19T09:39:51.360750Z","normal",213,3.349,"","s8-0212","Cháy quá dập quài ko tắt","2026-06-19T09:39:51.360774Z"
214,"1","2026-06-19T09:39:55.828969Z","normal",214,3.296,"","s8-0213","Gần 6 năm rồi mà cứ ngỡ như ngày hôm qua. Âm nhạc làm cho ta có những hoài niệm không bao giờ quên được.","2026-06-19T09:39:55.828989Z"
215,"1","2026-06-19T09:40:01.146075Z","normal",215,4.09,"","s8-0214","Mình ủng hộ hành động của người mẹ,vì hung thủ ko những ko tỏ ra hối lỗi mà còn giả điên giả khùng,tâm thần này nọ để trốn tránh tội ác do mình gây ra,còn đổ lỗi ngược lại cho đứa bé 7 tuổi,loại người ác độc như này bắn 8 phát súng là còn nhẹ nhàng cho hắn quá.","2026-06-19T09:40:01.146097Z"
